name,ra,dec,priority,type
3DHST_15702,189.204300,62.219391,35,TARGET
3DHST_10525,189.045929,62.194248,36,TARGET
3DHST_35959,189.307617,62.333752,37,TARGET
3DHST_8398,189.298401,62.183910,38,TARGET
3DHST_27358,189.340973,62.276245,39,TARGET
3DHST_21030,189.253250,62.245445,40,TARGET
3DHST_25202,189.323425,62.265228,41,TARGET
3DHST_13907,189.271637,62.210407,42,TARGET
3DHST_396,189.212997,62.112446,43,TARGET
3DHST_36557,189.427643,62.339771,44,TARGET
3DHST_13589,189.160873,62.209404,45,TARGET
3DHST_8391,189.024551,62.183632,46,TARGET
3DHST_8422,188.961487,62.184143,47,TARGET
3DHST_11883,189.152023,62.200817,48,TARGET
3DHST_34507,189.339447,62.321205,49,TARGET
3DHST_4492,189.137253,62.159710,50,TARGET
3DHST_9710,189.340057,62.190632,51,TARGET
3DHST_21558,189.075088,62.247852,52,TARGET
3DHST_22873,189.201462,62.253780,53,TARGET
3DHST_29862,189.509766,62.289780,54,TARGET
3DHST_7435,189.015472,62.178497,55,TARGET
3DHST_11593,189.102158,62.199467,56,TARGET
3DHST_21592,189.229309,62.248161,57,TARGET
3DHST_5474,189.027252,62.166420,58,TARGET
3DHST_34859,189.345062,62.323662,59,TARGET
3DHST_13934,189.119949,62.210953,60,TARGET
3DHST_10214,188.938248,62.192837,61,TARGET
3DHST_9216,189.187317,62.187660,62,TARGET
3DHST_34415,189.360764,62.319908,63,TARGET
3DHST_9948,189.229034,62.191795,64,TARGET
3DHST_34171,189.201141,62.318161,65,TARGET
3DHST_31137,189.198669,62.297520,66,TARGET
3DHST_32163,189.485001,62.303349,67,TARGET
3DHST_27676,189.259598,62.278172,68,TARGET
3DHST_5127,189.274689,62.164230,69,TARGET
3DHST_27768,189.386887,62.278179,70,TARGET
3DHST_14966,189.050842,62.215389,71,TARGET
3DHST_26873,189.262985,62.274090,72,TARGET
3DHST_16936,189.407104,62.225155,73,TARGET
3DHST_27307,189.176361,62.275974,74,TARGET
3DHST_19358,189.160538,62.237125,75,TARGET
3DHST_6237,189.003342,62.172073,76,TARGET
3DHST_12529,189.270325,62.204292,77,TARGET
3DHST_30208,189.190033,62.291874,78,TARGET
3DHST_11365,188.952988,62.198410,79,TARGET
3DHST_646,189.194733,62.117050,80,TARGET
3DHST_2242,189.186905,62.141502,81,TARGET
3DHST_25261,189.523560,62.265266,82,TARGET
3DHST_25333,189.377289,62.266144,83,TARGET
3DHST_37927,189.352371,62.368176,84,TARGET
3DHST_2219,189.135864,62.141685,85,TARGET
3DHST_8501,188.955887,62.184143,86,TARGET
3DHST_9965,188.951721,62.191750,87,TARGET
3DHST_38212,189.333115,62.381157,88,TARGET
3DHST_2228,189.040314,62.141346,89,TARGET
3DHST_17741,188.985199,62.229530,90,TARGET
3DHST_5054,189.291077,62.163921,91,TARGET
3DHST_16598,189.203110,62.224453,92,TARGET
3DHST_10926,189.259293,62.196056,93,TARGET
3DHST_8302,188.996140,62.183334,94,TARGET
3DHST_23438,189.151901,62.256741,95,TARGET
3DHST_32649,189.249969,62.306778,96,TARGET
3DHST_20252,189.184067,62.241726,97,TARGET
3DHST_37484,189.329498,62.354298,7,TARGET
3DHST_7230,189.015900,62.177502,99,TARGET
3DHST_7353,188.957581,62.178360,100,TARGET
3DHST_33640,189.341782,62.313934,101,TARGET
3DHST_15144,189.150467,62.216434,102,TARGET
3DHST_17589,189.200104,62.228645,103,TARGET
3DHST_27097,189.472748,62.274567,104,TARGET
3DHST_10886,189.271698,62.196339,105,TARGET
3DHST_26227,189.078186,62.270168,7,TARGET
3DHST_10617,188.926453,62.194798,107,TARGET
3DHST_29369,189.491379,62.286922,108,TARGET
3DHST_31388,189.323608,62.298660,109,TARGET
3DHST_14454,189.058762,62.213013,110,TARGET
3DHST_22248,189.091782,62.251389,111,TARGET
3DHST_32183,189.284302,62.303841,112,TARGET
3DHST_22925,189.366089,62.254276,113,TARGET
3DHST_5922,189.297256,62.169655,114,TARGET
3DHST_32810,189.325745,62.307728,115,TARGET
3DHST_15138,189.228210,62.216213,116,TARGET
3DHST_36572,189.361908,62.339859,117,TARGET
3DHST_4650,189.070755,62.160389,118,TARGET
3DHST_993,189.208237,62.124138,119,TARGET
3DHST_5103,189.148071,62.163979,120,TARGET
3DHST_37167,189.323563,62.347630,121,TARGET
3DHST_33345,189.162216,62.312073,122,TARGET
3DHST_26537,189.250519,62.272678,123,TARGET
3DHST_26919,189.111633,62.274288,124,TARGET
3DHST_33106,189.418686,62.309624,125,TARGET
3DHST_30598,189.086502,62.293606,126,TARGET
3DHST_35468,189.245453,62.328899,127,TARGET
3DHST_11443,189.228073,62.198406,128,TARGET
3DHST_11837,189.197983,62.200714,129,TARGET
3DHST_26163,189.482742,62.270096,130,TARGET
3DHST_14820,189.057098,62.214764,131,TARGET
3DHST_22400,189.057831,62.251919,132,TARGET
3DHST_10035,189.068634,62.192200,133,TARGET
3DHST_36728,189.197250,62.341419,7,TARGET
3DHST_16997,189.227615,62.226059,135,TARGET
3DHST_655,189.197601,62.117496,136,TARGET
3DHST_7243,189.285568,62.177608,137,TARGET
3DHST_36731,189.202789,62.341358,7,TARGET
3DHST_20929,189.158463,62.244732,139,TARGET
3DHST_36775,189.213745,62.342255,140,TARGET
3DHST_8572,189.387115,62.185081,141,TARGET
3DHST_2136,189.307358,62.140469,142,TARGET
3DHST_6158,189.159576,62.171494,143,TARGET
3DHST_19025,188.946198,62.235584,7,TARGET
3DHST_24124,189.206726,62.260616,145,TARGET
3DHST_32872,189.239578,62.308224,146,TARGET
3DHST_31786,189.239731,62.301041,147,TARGET
3DHST_10987,189.390244,62.196533,148,TARGET
3DHST_3650,189.164642,62.153122,149,TARGET
3DHST_20602,189.310425,62.243381,150,TARGET
3DHST_9941,189.273895,62.191792,151,TARGET
3DHST_22680,189.276825,62.253258,152,TARGET
3DHST_2573,189.063202,62.145027,153,TARGET
3DHST_24886,189.208313,62.263790,154,TARGET
3DHST_34649,189.147751,62.321335,155,TARGET
3DHST_21508,188.987457,62.247871,7,TARGET
3DHST_20637,189.315720,62.243393,157,TARGET
3DHST_31879,189.196808,62.301689,158,TARGET
3DHST_23848,189.401352,62.258873,159,TARGET
3DHST_11208,189.300385,62.197945,160,TARGET
3DHST_18191,188.990479,62.231667,161,TARGET
3DHST_1664,189.090500,62.134411,162,TARGET
3DHST_3403,189.016037,62.150734,163,TARGET
3DHST_1549,189.200180,62.133183,164,TARGET
3DHST_30644,189.318604,62.294182,165,TARGET
3DHST_23420,189.153046,62.256992,166,TARGET
3DHST_8921,189.163864,62.186890,167,TARGET
3DHST_34211,189.257187,62.318668,168,TARGET
3DHST_34570,189.246750,62.320969,7,TARGET
3DHST_28105,189.164673,62.280685,170,TARGET
3DHST_21344,189.095657,62.247002,171,TARGET
3DHST_16809,188.995056,62.225098,172,TARGET
3DHST_28552,189.388748,62.282646,173,TARGET
3DHST_14409,189.068649,62.212742,174,TARGET
3DHST_28365,189.203781,62.281811,175,TARGET
3DHST_19709,189.012711,62.238869,176,TARGET
3DHST_26297,189.469849,62.270355,177,TARGET
3DHST_23215,189.398849,62.256111,178,TARGET
3DHST_24319,189.531250,62.261307,179,TARGET
3DHST_26235,189.218002,62.270481,180,TARGET
3DHST_20427,189.167358,62.242294,181,TARGET
3DHST_2111,189.175156,62.140289,182,TARGET
3DHST_13296,189.179749,62.207809,183,TARGET
3DHST_36138,189.200119,62.334888,184,TARGET
3DHST_24036,189.378662,62.260021,185,TARGET
3DHST_31215,189.272400,62.297981,186,TARGET
3DHST_16233,189.066086,62.222107,187,TARGET
3DHST_13093,189.124451,62.206455,188,TARGET
3DHST_17162,189.091171,62.226696,189,TARGET
3DHST_37333,189.247971,62.350914,190,TARGET
3DHST_11887,189.380676,62.201015,191,TARGET
3DHST_11289,189.036804,62.198158,192,TARGET
3DHST_7544,189.320236,62.179478,193,TARGET
3DHST_27494,189.468262,62.276951,194,TARGET
3DHST_16888,189.386749,62.225536,195,TARGET
3DHST_5836,189.167480,62.169163,196,TARGET
3DHST_17848,188.946426,62.230289,7,TARGET
3DHST_3907,189.087906,62.154858,198,TARGET
3DHST_27668,189.237396,62.278198,199,TARGET
3DHST_28893,189.154633,62.284904,200,TARGET
3DHST_7226,189.298431,62.177582,201,TARGET
3DHST_8936,189.156677,62.186867,202,TARGET
3DHST_7740,189.344849,62.180260,203,TARGET
3DHST_14888,189.193878,62.215351,204,TARGET
3DHST_12059,189.388565,62.202030,205,TARGET
3DHST_5884,189.022522,62.169178,206,TARGET
3DHST_34548,189.218521,62.321751,207,TARGET
3DHST_28054,189.165527,62.280186,208,TARGET
3DHST_16377,189.350571,62.222973,209,TARGET
3DHST_3258,189.103653,62.150288,210,TARGET
3DHST_19453,189.209808,62.237610,211,TARGET
3DHST_2040,189.082947,62.139198,212,TARGET
3DHST_9842,189.037552,62.191532,213,TARGET
3DHST_6104,189.016983,62.170773,214,TARGET
3DHST_31072,189.127029,62.296753,7,TARGET
3DHST_2466,189.074417,62.143486,216,TARGET
3DHST_21920,189.197952,62.249611,217,TARGET
3DHST_34839,189.370361,62.323250,218,TARGET
3DHST_13823,189.346039,62.210247,219,TARGET
3DHST_1007,189.121506,62.124523,220,TARGET
3DHST_23211,189.101288,62.256073,221,TARGET
3DHST_31088,189.180725,62.296932,222,TARGET
3DHST_29320,189.536407,62.286381,223,TARGET
3DHST_20146,189.012695,62.241318,224,TARGET
3DHST_36606,189.181000,62.340050,225,TARGET
3DHST_25384,189.295898,62.266026,226,TARGET
3DHST_24112,189.307358,62.260391,227,TARGET
3DHST_239,189.112320,62.109001,228,TARGET
3DHST_9003,189.183990,62.187065,229,TARGET
3DHST_35544,189.406662,62.329411,230,TARGET
3DHST_28790,189.158691,62.284485,231,TARGET
3DHST_23556,189.077286,62.257401,232,TARGET
3DHST_3487,189.073853,62.151566,233,TARGET
3DHST_15013,189.009262,62.215900,234,TARGET
3DHST_9890,189.341583,62.191742,235,TARGET
3DHST_29093,189.149704,62.286201,236,TARGET
3DHST_8814,189.141586,62.186298,237,TARGET
3DHST_28871,189.380524,62.284370,238,TARGET
3DHST_30218,189.270996,62.291668,239,TARGET
3DHST_12018,189.370636,62.201500,240,TARGET
3DHST_37820,189.340088,62.364216,241,TARGET
3DHST_25880,189.121597,62.268585,242,TARGET
3DHST_9005,189.313644,62.187046,243,TARGET
3DHST_31305,189.501984,62.297665,244,TARGET
3DHST_30653,189.453156,62.293880,245,TARGET
3DHST_8550,189.183517,62.184998,246,TARGET
3DHST_16765,189.409653,62.224709,247,TARGET
3DHST_10628,188.973999,62.195053,248,TARGET
3DHST_21921,189.192886,62.249832,249,TARGET
3DHST_11346,189.219055,62.198612,250,TARGET
3DHST_7217,189.018066,62.177441,251,TARGET
3DHST_1383,189.220520,62.131031,252,TARGET
3DHST_16234,189.051605,62.222282,253,TARGET
3DHST_19768,189.371902,62.239250,254,TARGET
3DHST_3499,189.201157,62.151718,255,TARGET
3DHST_9665,189.331223,62.190723,256,TARGET
3DHST_36149,189.285553,62.335037,257,TARGET
3DHST_19968,189.254913,62.240295,258,TARGET
3DHST_24460,188.991501,62.261829,7,TARGET
3DHST_8493,188.956329,62.184311,260,TARGET
3DHST_26829,189.423752,62.273094,261,TARGET
3DHST_21714,189.501099,62.249203,262,TARGET
3DHST_8188,189.207611,62.182919,263,TARGET
3DHST_3965,189.096283,62.155415,264,TARGET
3DHST_3872,189.124527,62.154549,265,TARGET
3DHST_17123,189.005203,62.225895,266,TARGET
3DHST_35814,189.271835,62.331741,7,TARGET
3DHST_12927,189.221909,62.206333,268,TARGET
3DHST_31383,189.233627,62.298641,269,TARGET
3DHST_19405,189.017822,62.237656,270,TARGET
3DHST_4527,189.017929,62.159500,271,TARGET
3DHST_13371,188.973709,62.207851,272,TARGET
3DHST_27820,189.456223,62.278416,273,TARGET
3DHST_12623,189.383774,62.204830,274,TARGET
3DHST_19131,189.081039,62.236359,275,TARGET
3DHST_22466,189.174728,62.252426,276,TARGET
3DHST_32637,189.254684,62.306335,277,TARGET
3DHST_839,189.191681,62.121159,278,TARGET
3DHST_37359,189.231033,62.351562,279,TARGET
3DHST_25613,189.531158,62.267033,280,TARGET
3DHST_1622,189.075088,62.133739,281,TARGET
3DHST_7381,188.989899,62.178642,282,TARGET
3DHST_20691,189.444611,62.243759,283,TARGET
3DHST_29362,189.522705,62.286469,284,TARGET
3DHST_15546,189.319992,62.218662,285,TARGET
3DHST_31002,189.445862,62.295834,286,TARGET
3DHST_33123,189.235107,62.310108,287,TARGET
3DHST_36327,189.198807,62.336708,288,TARGET
3DHST_24593,189.297684,62.262856,289,TARGET
3DHST_37093,189.229874,62.346581,290,TARGET
3DHST_5994,189.203705,62.170330,291,TARGET
3DHST_14515,189.150818,62.213390,292,TARGET
3DHST_8858,189.405624,62.186565,293,TARGET
3DHST_31443,189.162628,62.298923,294,TARGET
3DHST_5715,189.115875,62.168163,295,TARGET
3DHST_21725,189.305878,62.249012,296,TARGET
3DHST_28851,189.378159,62.284260,297,TARGET
3DHST_29279,189.362778,62.286522,298,TARGET
3DHST_23965,189.333496,62.259254,299,TARGET
3DHST_28652,189.164536,62.283302,300,TARGET
3DHST_9637,189.311386,62.190437,301,TARGET
3DHST_35472,189.431580,62.328556,302,TARGET
3DHST_20119,189.459564,62.241245,303,TARGET
3DHST_9264,189.213135,62.188145,304,TARGET
3DHST_34629,189.307068,62.321346,305,TARGET
3DHST_36217,189.193146,62.335529,306,TARGET
3DHST_26409,189.090195,62.271328,307,TARGET
3DHST_9670,189.221939,62.190800,308,TARGET
3DHST_2834,189.166351,62.146820,309,TARGET
3DHST_17506,189.330139,62.228523,310,TARGET
3DHST_16383,189.042267,62.222939,311,TARGET
3DHST_15563,188.950745,62.218903,7,TARGET
3DHST_21609,189.368118,62.248062,313,TARGET
3DHST_31384,189.473755,62.298164,314,TARGET
3DHST_22733,189.284744,62.253639,315,TARGET
3DHST_1165,189.121368,62.127838,316,TARGET
3DHST_14185,189.437225,62.212067,317,TARGET
3DHST_5610,189.300522,62.167603,318,TARGET
3DHST_2695,189.233826,62.145847,319,TARGET
3DHST_19368,189.140884,62.237545,320,TARGET
3DHST_17799,189.232315,62.230236,321,TARGET
3DHST_8447,188.985199,62.184349,322,TARGET
3DHST_11533,189.405930,62.199459,323,TARGET
3DHST_10998,188.939285,62.196743,324,TARGET
3DHST_12276,189.091080,62.203178,325,TARGET
3DHST_13563,189.192810,62.209305,326,TARGET
3DHST_10671,188.918259,62.195209,327,TARGET
3DHST_834,189.191071,62.121220,328,TARGET
3DHST_27815,189.142303,62.278519,329,TARGET
3DHST_30694,189.292191,62.294327,330,TARGET
3DHST_5520,189.313461,62.166729,331,TARGET
3DHST_2406,189.140244,62.142754,332,TARGET
3DHST_12429,189.247910,62.203655,333,TARGET
3DHST_14265,188.975021,62.212238,334,TARGET
3DHST_9859,188.935333,62.191540,335,TARGET
3DHST_33862,189.353271,62.315296,336,TARGET
3DHST_15108,189.344177,62.216393,337,TARGET
3DHST_6419,189.171677,62.172874,338,TARGET
3DHST_7348,189.116364,62.178577,339,TARGET
3DHST_33196,189.373642,62.310253,340,TARGET
3DHST_17116,189.233795,62.226604,341,TARGET
3DHST_23961,189.215637,62.259796,342,TARGET
3DHST_6281,189.286041,62.171936,343,TARGET
3DHST_24537,189.357285,62.262386,344,TARGET
3DHST_787,189.163391,62.120228,345,TARGET
3DHST_24289,189.376129,62.261536,346,TARGET
3DHST_23301,189.205765,62.256374,347,TARGET
3DHST_31777,189.125305,62.300854,348,TARGET
3DHST_261,189.192474,62.109249,349,TARGET
3DHST_4356,189.138229,62.158195,350,TARGET
3DHST_26111,189.112213,62.269856,351,TARGET
3DHST_9212,188.998810,62.188259,352,TARGET
3DHST_11910,189.068497,62.201366,353,TARGET
3DHST_1815,189.192200,62.136517,354,TARGET
3DHST_9654,189.023041,62.190735,355,TARGET
3DHST_36224,189.266190,62.335690,356,TARGET
3DHST_11931,189.332901,62.201252,357,TARGET
3DHST_22797,189.114700,62.254002,358,TARGET
3DHST_36306,189.394012,62.336437,359,TARGET
3DHST_21644,189.288055,62.248775,360,TARGET
3DHST_32305,189.140183,62.304615,361,TARGET
3DHST_34311,189.257797,62.318954,362,TARGET
3DHST_21993,189.086288,62.249905,363,TARGET
3DHST_30351,189.099960,62.292267,364,TARGET
3DHST_28774,189.248230,62.283775,365,TARGET
3DHST_36099,189.432800,62.334118,366,TARGET
3DHST_3958,189.005524,62.155167,367,TARGET
3DHST_21914,189.372787,62.250248,368,TARGET
3DHST_28881,189.174530,62.284519,369,TARGET
3DHST_24207,189.422394,62.261082,370,TARGET
3DHST_20613,189.027481,62.243542,371,TARGET
3DHST_33410,189.425705,62.311775,372,TARGET
3DHST_1628,189.084259,62.134167,373,TARGET
3DHST_26968,189.386856,62.273933,374,TARGET
3DHST_32673,189.168076,62.306789,375,TARGET
3DHST_941,189.200592,62.123241,376,TARGET
3DHST_2337,189.048950,62.142246,377,TARGET
3DHST_16190,189.339554,62.222172,378,TARGET
3DHST_9639,189.182495,62.190475,379,TARGET
3DHST_17558,188.999161,62.228939,380,TARGET
3DHST_29460,189.168808,62.287968,381,TARGET
3DHST_12412,189.009064,62.203655,382,TARGET
3DHST_25797,189.273499,62.268360,383,TARGET
3DHST_23046,189.358719,62.255383,384,TARGET
3DHST_25220,189.540756,62.265476,385,TARGET
3DHST_1260,189.138458,62.129036,386,TARGET
3DHST_3398,189.124207,62.150967,387,TARGET
3DHST_31439,189.085495,62.298607,388,TARGET
3DHST_24554,189.059555,62.262577,389,TARGET
3DHST_293,189.203094,62.110168,390,TARGET
3DHST_20884,189.121506,62.244587,391,TARGET
3DHST_31129,189.319092,62.296818,392,TARGET
3DHST_14738,189.164352,62.214306,393,TARGET
3DHST_22040,189.166962,62.250637,394,TARGET
3DHST_3023,189.080765,62.148132,395,TARGET
3DHST_20397,189.410919,62.242390,396,TARGET
3DHST_27519,189.239243,62.277210,397,TARGET
3DHST_665,189.151352,62.117393,398,TARGET
3DHST_17891,189.262802,62.230606,399,TARGET
3DHST_19281,188.978577,62.236897,7,TARGET
3DHST_21382,189.270432,62.247280,401,TARGET
3DHST_24188,189.320984,62.260826,402,TARGET
3DHST_2482,189.018036,62.143227,403,TARGET
3DHST_28887,189.346527,62.284264,404,TARGET
3DHST_288,189.135086,62.110245,405,TARGET
3DHST_33357,189.289001,62.311577,406,TARGET
3DHST_9166,189.299576,62.187939,407,TARGET
3DHST_28412,189.255722,62.281788,408,TARGET
3DHST_8624,189.328903,62.185280,409,TARGET
3DHST_4052,189.061554,62.155930,410,TARGET
3DHST_25044,189.156525,62.264721,411,TARGET
3DHST_2852,189.150528,62.146706,412,TARGET
3DHST_6168,189.051209,62.171005,413,TARGET
3DHST_15382,189.293381,62.217899,414,TARGET
3DHST_33638,189.202881,62.313938,415,TARGET
3DHST_36421,189.239990,62.337910,416,TARGET
3DHST_4612,189.063736,62.160114,417,TARGET
3DHST_7187,189.001282,62.177303,418,TARGET
3DHST_11687,188.945145,62.200073,419,TARGET
3DHST_457,189.210464,62.113205,420,TARGET
3DHST_10148,189.268341,62.192844,421,TARGET
3DHST_8813,189.216980,62.186207,422,TARGET
3DHST_31371,189.196930,62.298611,423,TARGET
3DHST_32789,189.404861,62.307404,424,TARGET
3DHST_10784,189.181519,62.196041,425,TARGET
3DHST_32906,189.388748,62.308144,426,TARGET
3DHST_23476,189.273834,62.257404,427,TARGET
3DHST_9330,189.009644,62.188396,428,TARGET
3DHST_24353,189.287430,62.261654,429,TARGET
3DHST_36228,189.348969,62.335754,430,TARGET
3DHST_5619,189.142822,62.167278,431,TARGET
3DHST_9373,189.422806,62.189186,432,TARGET
3DHST_24258,189.364532,62.261364,433,TARGET
3DHST_17446,189.155289,62.228428,434,TARGET
3DHST_24539,189.179321,62.262569,435,TARGET
3DHST_28990,189.116898,62.285000,436,TARGET
3DHST_12740,189.362946,62.205566,437,TARGET
3DHST_33007,189.240570,62.308990,438,TARGET
3DHST_16524,189.047592,62.223652,439,TARGET
3DHST_14720,189.386505,62.214565,440,TARGET
3DHST_7165,189.015976,62.177261,441,TARGET
3DHST_18681,189.074066,62.234360,442,TARGET
3DHST_5313,189.090073,62.165112,443,TARGET
3DHST_952,189.153168,62.123981,444,TARGET
3DHST_3076,188.989090,62.148209,445,TARGET
3DHST_29530,189.164444,62.288097,446,TARGET
3DHST_28825,189.360764,62.283798,447,TARGET
3DHST_37236,189.254745,62.348919,448,TARGET
3DHST_21586,189.289932,62.248405,449,TARGET
3DHST_3463,189.299728,62.151772,450,TARGET
3DHST_16391,189.111984,62.223228,451,TARGET
3DHST_17953,188.995865,62.230946,452,TARGET
3DHST_5574,189.026154,62.166855,453,TARGET
3DHST_6096,189.130127,62.170567,454,TARGET
3DHST_28427,189.244125,62.281807,455,TARGET
3DHST_37358,189.355728,62.351311,7,TARGET
3DHST_833,189.194122,62.120991,457,TARGET
3DHST_7361,189.248672,62.178627,458,TARGET
3DHST_21561,189.432053,62.248463,459,TARGET
3DHST_29708,189.109268,62.288822,460,TARGET
3DHST_27121,189.384201,62.274799,461,TARGET
3DHST_26918,189.088837,62.273830,462,TARGET
3DHST_29828,189.159256,62.289669,463,TARGET
3DHST_15906,189.013657,62.220539,464,TARGET
3DHST_13444,189.309418,62.208633,465,TARGET
3DHST_9906,189.234085,62.192089,466,TARGET
3DHST_2515,189.123779,62.143890,467,TARGET
3DHST_13668,189.060745,62.209827,468,TARGET
3DHST_24386,189.339844,62.261993,469,TARGET
3DHST_13269,189.350815,62.207764,470,TARGET
3DHST_29651,189.468308,62.288239,471,TARGET
3DHST_5885,189.107574,62.169170,472,TARGET
3DHST_1569,189.200577,62.133263,473,TARGET
3DHST_26472,189.272491,62.271576,474,TARGET
3DHST_23547,189.462448,62.257702,475,TARGET
3DHST_33495,189.214172,62.312729,476,TARGET
3DHST_1360,189.223709,62.130417,477,TARGET
3DHST_36665,189.395309,62.340553,478,TARGET
3DHST_6660,188.977753,62.174114,479,TARGET
3DHST_828,189.161667,62.121052,480,TARGET
3DHST_15752,189.048325,62.219830,481,TARGET
3DHST_23574,189.047440,62.257851,7,TARGET
3DHST_15941,189.421982,62.220917,483,TARGET
3DHST_10096,189.068359,62.192924,484,TARGET
3DHST_20992,189.060730,62.245270,485,TARGET
3DHST_33146,189.132248,62.310017,486,TARGET
3DHST_16576,189.047943,62.224007,487,TARGET
3DHST_6008,189.254044,62.170170,488,TARGET
3DHST_17591,189.083618,62.229000,489,TARGET
3DHST_24667,189.095825,62.263268,490,TARGET
3DHST_35910,189.415573,62.332413,491,TARGET
3DHST_32878,189.409256,62.307926,492,TARGET
3DHST_27981,189.129578,62.279610,493,TARGET
3DHST_34265,189.293335,62.318523,494,TARGET
3DHST_17031,189.353958,62.226143,495,TARGET
3DHST_37030,189.375153,62.345325,496,TARGET
3DHST_23642,189.247238,62.258038,497,TARGET
3DHST_10195,189.276855,62.193211,498,TARGET
3DHST_22930,189.332611,62.254742,499,TARGET
3DHST_15212,189.231155,62.216957,500,TARGET
3DHST_29958,189.445389,62.289890,501,TARGET
3DHST_37237,189.288788,62.348759,502,TARGET
3DHST_21442,189.337311,62.247849,503,TARGET
3DHST_33901,189.339661,62.315578,504,TARGET
3DHST_31356,189.388107,62.298115,505,TARGET
3DHST_9201,188.985260,62.188267,506,TARGET
3DHST_4008,189.047928,62.155499,507,TARGET
3DHST_1198,189.130524,62.127979,508,TARGET
3DHST_32825,189.394333,62.307663,509,TARGET
3DHST_6341,189.132706,62.172249,510,TARGET
3DHST_4735,189.052612,62.161182,511,TARGET
3DHST_18775,189.269287,62.234585,512,TARGET
3DHST_10131,189.002975,62.192825,513,TARGET
3DHST_13866,189.311844,62.210812,514,TARGET
3DHST_11435,188.929672,62.198872,515,TARGET
3DHST_28984,189.418503,62.284775,516,TARGET
3DHST_36308,189.275513,62.336578,517,TARGET
3DHST_28791,189.273560,62.283833,518,TARGET
3DHST_27667,189.179474,62.277885,519,TARGET
3DHST_17853,189.428833,62.230457,520,TARGET
3DHST_37238,189.298996,62.348743,521,TARGET
3DHST_12085,189.319473,62.202141,522,TARGET
3DHST_21917,189.305878,62.250301,523,TARGET
3DHST_26319,189.271408,62.270824,524,TARGET
3DHST_7203,189.305771,62.177532,525,TARGET
3DHST_3969,189.262558,62.155560,526,TARGET
3DHST_1659,189.168198,62.134346,527,TARGET
3DHST_25984,189.056366,62.269211,7,TARGET
3DHST_11872,189.202438,62.201103,529,TARGET
3DHST_12495,189.134399,62.204411,530,TARGET
3DHST_7880,189.204529,62.181358,531,TARGET
3DHST_25372,189.380386,62.266438,532,TARGET
3DHST_26958,189.114151,62.273956,533,TARGET
3DHST_16175,189.179657,62.221645,534,TARGET
3DHST_11378,189.398819,62.198639,535,TARGET
3DHST_9103,189.137665,62.187874,536,TARGET
3DHST_5147,188.996262,62.163700,537,TARGET
3DHST_6630,189.143753,62.174229,538,TARGET
3DHST_12769,189.123474,62.205757,539,TARGET
3DHST_27219,189.169922,62.275562,540,TARGET
3DHST_22084,189.082397,62.250454,541,TARGET
3DHST_8848,188.954025,62.186390,542,TARGET
3DHST_25463,189.354126,62.266853,543,TARGET
3DHST_19616,189.369873,62.238361,544,TARGET
3DHST_35772,189.412445,62.331234,545,TARGET
3DHST_7302,189.292419,62.178139,546,TARGET
3DHST_28111,189.230103,62.280315,547,TARGET
3DHST_28163,189.178253,62.280918,548,TARGET
3DHST_22686,189.215378,62.253235,549,TARGET
3DHST_9839,189.034164,62.191669,550,TARGET
3DHST_25563,189.378372,62.267078,551,TARGET
3DHST_21121,189.001923,62.246098,552,TARGET
3DHST_29678,189.215332,62.288727,553,TARGET
3DHST_6794,189.015152,62.175106,554,TARGET
3DHST_33168,189.474899,62.309792,555,TARGET
3DHST_10746,189.307861,62.195766,556,TARGET
3DHST_12605,188.966354,62.204418,557,TARGET
3DHST_17302,189.314850,62.227547,558,TARGET
3DHST_28857,189.526718,62.284142,559,TARGET
3DHST_35358,189.325287,62.327438,560,TARGET
3DHST_35934,189.325195,62.332848,561,TARGET
3DHST_2306,189.264740,62.141983,562,TARGET
3DHST_10598,189.059387,62.195236,563,TARGET
3DHST_10978,189.239410,62.196774,564,TARGET
3DHST_2989,189.097031,62.147583,565,TARGET
3DHST_25830,189.193466,62.268497,566,TARGET
3DHST_4332,189.105209,62.158016,567,TARGET
3DHST_36098,189.446777,62.334129,568,TARGET
3DHST_6537,188.995728,62.173382,569,TARGET
3DHST_8577,189.222458,62.184910,570,TARGET
3DHST_32679,189.174042,62.306717,571,TARGET
3DHST_21746,189.125885,62.249367,572,TARGET
3DHST_25423,189.501495,62.266579,573,TARGET
3DHST_24035,189.207840,62.260147,574,TARGET
3DHST_23440,189.301285,62.257191,575,TARGET
3DHST_5689,189.231445,62.168163,576,TARGET
3DHST_16937,189.196075,62.225845,577,TARGET
3DHST_27345,189.319870,62.275990,578,TARGET
3DHST_16476,188.950455,62.223740,579,TARGET
3DHST_15983,189.423004,62.221111,580,TARGET
3DHST_19553,189.104691,62.238197,581,TARGET
3DHST_25443,189.178528,62.266861,582,TARGET
3DHST_233,189.134308,62.108662,583,TARGET
3DHST_1624,189.111694,62.133854,584,TARGET
3DHST_463,189.164398,62.113483,585,TARGET
3DHST_4420,188.987793,62.158638,586,TARGET
3DHST_24614,189.110825,62.262943,587,TARGET
3DHST_12908,189.029190,62.206356,588,TARGET
3DHST_9701,189.252472,62.190956,589,TARGET
3DHST_24688,189.096375,62.263351,590,TARGET
3DHST_3352,189.174255,62.150566,591,TARGET
3DHST_32471,189.410889,62.305023,592,TARGET
3DHST_12268,189.281158,62.203396,593,TARGET
3DHST_23047,189.332489,62.255379,594,TARGET
