slit,targetnum,name,ra,dec,pmra,pmdec,mag,priority,epoch,type,wave_start,wave_end,side
384,570,3DHST_6495,189.112183,62.173244,0,0,0.0010000000474974513,620.9999389648438,2000,TARGET,7504.121285965165,10026.810936602455,B
142,212,3DHST_5103,189.148071,62.163979,0,0,0.0010000000474974513,119,2000,TARGET,7367.47039690769,9890.220662926977,B
311,458,3DHST_10096,189.068359,62.192924,0,0,0.0010000000474974513,483,2000,TARGET,7703.728413069627,10226.32881321494,B
18,25,z5_GNW_9541,189.165833,62.163639,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7316.577061444174,9839.349557011657,B
15,21,z5_GNW_13381,189.104095,62.188435,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7586.518878000879,10109.17091001345,B
458,672,3DHST_6338,189.16922,62.172142,0,0,0.0010000000474974513,746.9999389648438,2000,TARGET,7340.831368081894,9863.592391230311,B
45,68,z7_GNW_15559,189.083511,62.202583,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7699.677513938974,10222.278684151392,B
183,274,3DHST_8814,189.141586,62.186298,0,0,0.0010000000474974513,236,2000,TARGET,7473.842102108021,9996.543601370884,B
404,598,3DHST_9929,189.130692,62.192245,0,0,0.0010000000474974513,657.9999389648438,2000,TARGET,7527.71073136952,10050.38811043191,B
17,24,z5_GND_1303,189.238403,62.159389,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7097.714800477686,9620.583390382428,B
334,492,3DHST_3969,189.262558,62.15556,0,0,0.0010000000474974513,525,2000,TARGET,7015.292973204912,9538.198006726434,B
19,26,z5_GND_39570,189.17572,62.186714,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7380.8381722749255,9903.580384584217,B
123,182,3DHST_9216,189.187317,62.18766,0,0,0.0010000000474974513,60.9998779296875,2000,TARGET,7352.518878712877,9875.27344742619,B
8,12,z6_GND_31100,189.111649,62.215378,0,0,0.0010000000474974513,3,2000,TARGET,7672.650548398771,10195.26250730389,B
107,160,3DHST_14582,189.132065,62.21368,0,0,0.0010000000474974513,21.9998779296875,2000,TARGET,7609.488628567687,10132.1284680101,B
802,1169,3DHST_16250,189.111969,62.222645,0,0,0.0010000000474974513,1312,2000,TARGET,7700.870566796194,10223.469636580732,B
115,170,3DHST_13589,189.160873,62.209404,0,0,0.0010000000474974513,43.9998779296875,2000,TARGET,7512.8617185221865,10035.54434357632,B
34,43,z5_GND_27023,189.113434,62.22765,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7716.932015674067,10239.523719385292,B
256,385,3DHST_14738,189.164352,62.214306,0,0,0.0010000000474974513,392,2000,TARGET,7523.027421605288,10045.705296453476,B
30,39,z5_GND_28795,189.149551,62.221996,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7594.778664439203,10117.424511780433,B
167,250,3DHST_7226,189.298431,62.177582,0,0,0.0010000000474974513,199.9998779296875,2000,TARGET,7005.06239953156,9527.970544423988,B
169,252,3DHST_14888,189.193878,62.215351,0,0,0.0010000000474974513,202.9998779296875,2000,TARGET,7446.074176436186,9968.78596576853,B
33,42,z5_GND_25053,189.15126,62.233215,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7635.476735156785,10158.104137944008,B
36,54,z5_GND_28158,189.189255,62.224251,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7494.908588322486,10017.598469162365,B
22,29,z5_GND_30740,189.221237,62.216541,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7375.854906868968,9898.597713754976,B
9,13,z6_GND_27273,189.197571,62.226986,0,0,0.0010000000474974513,3,2000,TARGET,7483.26673117587,10005.96168993624,B
4,8,3DHST_19140,189.183655,62.236137,0,0,0.0010000000474974513,1.9998779296875,2000,TARGET,7558.674936566726,10081.336268586341,B
114,169,3DHST_13907,189.271637,62.210407,0,0,0.0010000000474974513,40.9998779296875,2000,TARGET,7212.757818103812,9735.573052584625,B
3,7,3DHST_18608,189.20871,62.23365,0,0,0.0010000000474974513,1.9998779296875,2000,TARGET,7480.043995848275,10002.740257661198,B
173,258,3DHST_19453,189.209808,62.23761,0,0,0.0010000000474974513,209.9998779296875,2000,TARGET,7493.281518849329,10015.97185939095,B
5,9,z6_GND_22283,189.211411,62.24107,0,0,0.0010000000474974513,3,2000,TARGET,7503.119243676017,10025.805191146123,B
40,60,z5_GND_20169,189.204132,62.247089,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7547.698877295534,10070.364982979876,B
41,61,z7_GND_18869,189.205292,62.250767,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7559.688325775472,10082.349104720466,B
10,14,z6_GND_22278,189.240829,62.242634,0,0,0.0010000000474974513,3,2000,TARGET,7429.482875824232,9952.201616664299,B
27,34,z5_GND_15712,189.200607,62.259445,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7608.231533504434,10130.870756389173,B
1,5,Stark11_33_19990,189.231018,62.252335,0,0,0.0010000000474974513,1,2000,TARGET,7496.26953564861,10018.958613487655,B
6,10,z6_GND_18287,189.231018,62.252335,0,0,0.0010000000474974513,3,2000,TARGET,7496.26953564861,10018.958613487655,B
43,63,z7_GND_11402,189.186172,62.270863,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7694.61425935281,10217.215119934215,B
7,11,z6_GND_16399,189.234833,62.257507,0,0,0.0010000000474974513,3,2000,TARGET,7507.372185957252,10030.056412923339,B
171,256,3DHST_16377,189.350571,62.222973,0,0,0.0010000000474974513,207.9998779296875,2000,TARGET,7049.693020350201,9572.58098619462,B
28,35,z5_GND_11521,189.217407,62.271622,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7613.230160518481,10135.867444859528,B
698,1020,3DHST_22497,189.283859,62.252777,0,0,0.0010000000474974513,1150,2000,TARGET,7354.949383322914,9877.701679134749,B
156,235,3DHST_28365,189.203781,62.281811,0,0,0.0010000000474974513,174,2000,TARGET,7692.499251793727,10215.101404607518,B
42,62,z7_GND_13456,189.264938,62.265789,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7460.493132316566,9983.198649326197,B
47,70,z7_GND_13456,189.264938,62.265789,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7460.493132316566,9983.198649326197,B
589,868,3DHST_23739,189.293228,62.258873,0,0,0.0010000000474974513,974,2000,TARGET,7355.163314431687,9877.915780209867,B
35,53,z6_GND_19744,189.333466,62.248184,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7201.669835918912,9724.49069452944,B
127,187,3DHST_26873,189.262985,62.27409,0,0,0.0010000000474974513,70.9998779296875,2000,TARGET,7500.565605533357,10023.253546893206,B
53,76,3DHST_Q_28451,189.247715,62.282931,0,0,0.0010000000474974513,5,2000,TARGET,7578.812759747006,10101.466025484093,B
106,159,3DHST_23872,189.332184,62.25872,0,0,0.0010000000474974513,20,2000,TARGET,7249.524261548716,9772.324212051717,B
533,777,3DHST_19602,189.402481,62.238655,0,0,0.0010000000474974513,871.9998779296875,2000,TARGET,6975.313819300306,9498.235934405138,B
44,64,z7_GND_8012,189.260422,62.289406,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7571.955596005364,10094.612378399188,B
49,72,z7_GND_8012,189.260422,62.289406,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7571.955596005364,10094.612378399188,B
48,71,z8_GND_8052,189.27002,62.288559,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7542.627559789958,10065.297505911345,B
151,226,3DHST_31786,189.239731,62.301041,0,0,0.0010000000474974513,145.9998779296875,2000,TARGET,7676.604667513682,10199.215120369337,B
403,597,3DHST_26325,189.339371,62.270798,0,0,0.0010000000474974513,657,2000,TARGET,7281.355293833965,9804.14177086505,B
237,351,3DHST_24289,189.376129,62.261536,0,0,0.0010000000474974513,344.9998779296875,2000,TARGET,7143.370777593432,9666.218816189137,B
134,201,3DHST_32649,189.249969,62.306778,0,0,0.0010000000474974513,95,2000,TARGET,7673.517868920386,10196.13019703622,B
211,318,3DHST_20119,189.459564,62.241245,0,0,0.0010000000474974513,301.9998779296875,2000,TARGET,6832.831366415981,9355.818027766345,B
139,209,3DHST_32183,189.284302,62.303841,0,0,0.0010000000474974513,110.9998779296875,2000,TARGET,7569.308863033565,10091.968081643983,B
245,367,3DHST_24207,189.422394,62.261082,0,0,0.0010000000474974513,369,2000,TARGET,7017.480552358178,9540.385525773465,B
155,232,3DHST_34211,189.257187,62.318668,0,0,0.0010000000474974513,167,2000,TARGET,7704.8984775263825,10227.497756796525,B
14,20,z5_GNW_22583,189.298859,62.307564,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7546.399417155277,10069.06941310975,B
184,275,3DHST_28871,189.380524,62.28437,0,0,0.0010000000474974513,237,2000,TARGET,7229.291607324575,9752.102991717471,B
105,158,3DHST_24964,189.450912,62.264668,0,0,0.0010000000474974513,6.9998779296875,2000,TARGET,6956.701902278648,9479.634864375073,B
447,657,3DHST_25945,189.45137,62.269234,0,0,0.0010000000474974513,726.9999389648438,2000,TARGET,6975.201530042443,9498.126632894679,B
213,320,3DHST_34629,189.307068,62.321346,0,0,0.0010000000474974513,304,2000,TARGET,7583.779794018912,10106.43444371586,B
136,205,3DHST_33640,189.341782,62.313934,0,0,0.0010000000474974513,100,2000,TARGET,7459.708034888051,9982.418243234659,B
807,1179,3DHST_33103,189.362381,62.309486,0,0,0.0010000000474974513,1321.9998779296875,2000,TARGET,7385.847531887562,9908.590816165392,B
229,343,3DHST_33862,189.353271,62.315296,0,0,0.0010000000474974513,335,2000,TARGET,7435.147744004042,9957.869343492954,B
112,167,3DHST_35959,189.307617,62.333752,0,0,0.0010000000474974513,35.9998779296875,2000,TARGET,7635.942855999496,10158.575419324457,B
325,479,3DHST_32825,189.394333,62.307663,0,0,0.0010000000474974513,507.99993896484375,2000,TARGET,7293.282760374072,9816.068046592112,B
12,18,z5_GNW_28803,189.311783,62.337528,0,0,0.0010000000474974513,3.9998779296875,2000,TARGET,7641.311995730917,10163.94266593022,B
303,447,3DHST_29651,189.468308,62.288239,0,0,0.0010000000474974513,470,2000,TARGET,7012.75416563376,9535.664785863844,B
176,263,3DHST_34839,189.370361,62.32325,0,0,0.0010000000474974513,217,2000,TARGET,7424.499885063957,9947.227540484899,B
101,150,3DHST_Q_35299,189.360002,62.3291,0,0,0.0010000000474974513,1527,2000,TARGET,7477.342607399605,10000.046998836364,B
391,578,3DHST_28986,189.50795,62.284489,0,0,0.0010000000474974513,634.9999389648438,2000,TARGET,6891.368644572019,9414.33425852934,B
217,326,3DHST_31384,189.473755,62.298164,0,0,0.0010000000474974513,313,2000,TARGET,7041.7756410321645,9564.674574231747,B
119,176,3DHST_29862,189.509766,62.28978,0,0,0.0010000000474974513,53,2000,TARGET,6909.809066096633,9432.76712038824,B
691,1008,3DHST_31164,189.497345,62.296669,0,0,0.0010000000474974513,1136,2000,TARGET,6972.91751570429,9495.84779859354,B
178,266,3DHST_29320,189.536407,62.286381,0,0,0.0010000000474974513,222,2000,TARGET,6824.4544226411435,9347.451083455499,B
