# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_cor
-3.375476985823586581e-19,6.400000000000000000e+03,6.489680044700431427e+36,2.901642116596804044e+00,-4.732979814440568458e-19,5.504119548564206880e-19,1.486112278112335559e-18
-2.109450594333543889e-19,6.400470214843750000e+03,6.552791535894010379e+36,2.887635106688430486e+00,-2.957800371464929084e-19,5.477549677451348468e-19,1.478938412911864346e-18
-1.280067211887264929e-19,6.400939941406250000e+03,6.612454065770872180e+36,2.874578381051930087e+00,-1.794867007073198873e-19,5.452782398811076668e-19,1.472251247678990922e-18
-6.006268594542969766e-20,6.401410156250000000e+03,6.541734143761132575e+36,2.890074538788972802e+00,-8.421786946695513246e-20,5.482177031677837142e-19,1.480187798553016144e-18
2.747586748722227468e-19,6.401879882812500000e+03,6.208746568203623421e+36,2.966562637271355385e+00,3.852573332522297079e-19,5.627267163807279188e-19,1.519362134227965622e-18
-5.715653999374313187e-19,6.402350097656250000e+03,5.769833129923932556e+36,3.077328525666757741e+00,-8.014296977576537584e-19,5.837378772039057894e-19,1.576092268450545766e-18
1.418695150118764191e-19,6.402819824218750000e+03,5.880086262881652784e+36,3.048341653354460501e+00,1.989246419560027360e-19,5.782393627719132065e-19,1.561246279484165687e-18
5.384477204985285112e-19,6.403290039062500000e+03,6.096558692363338563e+36,2.993733309723745961e+00,7.549932062799326706e-19,5.678807161981912636e-19,1.533277933735116498e-18
2.910464630047883060e-19,6.403759765625000000e+03,6.183050813021478705e+36,2.972720522418648148e+00,4.080955196113964159e-19,5.638948044720595170e-19,1.522515972074560725e-18
1.161831076287737821e-19,6.404229980468750000e+03,6.260013780317983750e+36,2.954390135107535897e+00,1.629080291453367698e-19,5.604177167032144720e-19,1.513127835098679065e-18
-1.390006484786212050e-20,6.404700195312500000e+03,6.454469771977719951e+36,2.909545837354867270e+00,-1.949020142061328729e-20,5.519112101809148209e-19,1.490160267488470344e-18
-3.872399627686007430e-19,6.405169921875000000e+03,6.447892031747847549e+36,2.911029528318347825e+00,-5.429747958069155293e-19,5.521926512445598914e-19,1.490920158360311668e-18
-7.089969412341755494e-19,6.405640136718750000e+03,6.418997025767394240e+36,2.917574146431722415e+00,-9.941315628738334694e-19,5.534340986404902609e-19,1.494272066329323888e-18
-3.896659343866735330e-19,6.406109863281250000e+03,6.500274709144954827e+36,2.899276488791340256e+00,-5.463764112665874467e-19,5.499632193568147439e-19,1.484900692263400069e-18
2.041699362739511488e-19,6.406580078125000000e+03,6.483011147492657174e+36,2.903134153146549767e+00,2.862801882989142732e-19,5.506949789927759578e-19,1.486876443280495577e-18
-1.804953521516008675e-19,6.407049804687500000e+03,6.418831232084085675e+36,2.917611825584134344e+00,-2.530844861101702584e-19,5.534412459919220264e-19,1.494291364178189423e-18
-2.574348918286932252e-19,6.407520019531250000e+03,6.357014396839379476e+36,2.931763216425420371e+00,-3.609665098221989771e-19,5.561256206955897923e-19,1.501539175878092747e-18
-1.976083065046249794e-19,6.407990234375000000e+03,6.371542973167469319e+36,2.928418763222921939e+00,-2.770796926716346319e-19,5.554912119879881784e-19,1.499826272367567793e-18
-1.843838652702308406e-19,6.408459960937500000e+03,6.467048934724507550e+36,2.906714757371391400e+00,-2.585368278609680682e-19,5.513741831440010769e-19,1.488710294488803206e-18
3.996636900203920441e-21,6.408930175781250000e+03,6.561816463350912427e+36,2.885648639644569080e+00,5.603949265172709721e-21,5.473781551800650223e-19,1.477921018986175618e-18
-1.628430305336162413e-19,6.409399902343750000e+03,6.621239736274288620e+36,2.872670620363700689e+00,-2.283329969882412884e-19,5.449163571100380788e-19,1.471274164197102794e-18
-1.584045935669947970e-19,6.409870117187500000e+03,6.656289546266886017e+36,2.865097372961189048e+00,-2.221095705928275461e-19,5.434797892150570473e-19,1.467395430880654086e-18
-1.247437338674983709e-19,6.410339843750000000e+03,6.618873015118609487e+36,2.873184167206057182e+00,-1.749114501009585090e-19,5.450137717153040669e-19,1.471537183631321231e-18
-3.415058266477508187e-19,6.410810058593750000e+03,6.553267123493777094e+36,2.887530323200985904e+00,-4.788479349217876315e-19,5.477350913848384668e-19,1.478884746739063774e-18
4.975521163002928947e-19,6.411279785156250000e+03,6.412740837623628861e+36,2.918996973549911278e+00,6.976507714233153717e-19,5.537039944526119207e-19,1.495000785022052234e-18
-6.419786767450820253e-20,6.411750000000000000e+03,6.412853987663108052e+36,2.918971221670923377e+00,-9.001608161148163354e-20,5.536991095834635382e-19,1.494987595875351495e-18
-1.850638774204260309e-20,6.412220214843750000e+03,6.461065303372122434e+36,2.908060408879971970e+00,-2.594903179288800117e-20,5.516294395290519298e-19,1.489399486728440249e-18
1.685589882307740822e-19,6.412689941406250000e+03,6.425835132402900435e+36,2.916021352653403564e+00,2.363477198005917557e-19,5.531395494767168966e-19,1.493476783587135640e-18
-2.109897805846044254e-19,6.413160156250000000e+03,6.288941392756066042e+36,2.947587562785072279e+00,-2.958427436342082267e-19,5.591273380212109883e-19,1.509643812657270025e-18
-3.809021030530343151e-19,6.413629882812500000e+03,6.233931234784187413e+36,2.960564215194974036e+00,-5.340880629906309082e-19,5.615888768097379175e-19,1.516289967386292734e-18
5.421078702224358131e-19,6.414100097656250000e+03,6.203281576408107997e+36,2.967869096696484466e+00,7.601253445921886588e-19,5.629745384267387091e-19,1.520031253752194515e-18
-1.259091130129975954e-19,6.414569824218750000e+03,6.199149625006827684e+36,2.968858026537664951e+00,-1.765455053752154103e-19,5.631621283448704994e-19,1.520537746531150358e-18
6.448494910793373403e-20,6.415040039062500000e+03,5.928076799806766029e+36,3.035977708294143262e+00,9.041861750054567570e-20,5.758940483268748522e-19,1.554913930482561995e-18
