# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_cor
3.549779166948885866e-19,7.471240234375000000e+03,1.658337419861400777e+37,4.356185647907723002e+00,4.784781098070837974e-19,3.309971750227287979e-19,4.964957625340932209e-19
-4.644420489769011100e-20,7.471569824218750000e+03,3.341385151465232701e+37,3.068877555469322616e+00,-6.260258547305754945e-20,2.331833129836621086e-19,3.497749694754931388e-19
2.161067199120174092e-19,7.471899902343750000e+03,3.598313599289548334e+37,2.957285984539420820e+00,2.912923029772231541e-19,2.247042219348481970e-19,3.370563329022722955e-19
3.984316570837322066e-20,7.472229980468750000e+03,3.325075652525151816e+37,3.076394772283167267e+00,5.370498197288942534e-20,2.337544956031657113e-19,3.506317434047485669e-19
2.483746084526601228e-19,7.472560058593750000e+03,3.558299777682766288e+37,2.973867148401367455e+00,3.347864968136891976e-19,2.259641127752510909e-19,3.389461691628766123e-19
3.548616446897298506e-19,7.472890136718750000e+03,3.741058847345010615e+37,2.900317614788806786e+00,4.783213856655657934e-19,2.203755796369332031e-19,3.305633694553998528e-19
2.083875302747606965e-19,7.473220214843750000e+03,3.603834227744973578e+37,2.955020018168412310e+00,2.808875338544958799e-19,2.245320464289992755e-19,3.367980696434989132e-19
1.751772738438756469e-19,7.473549804687500000e+03,3.531073709896228580e+37,2.985310018495085149e+00,2.361231133767100447e-19,2.268335793180719724e-19,3.402503689771080308e-19
-1.781641918782096805e-20,7.473879882812500000e+03,3.679060272958570200e+37,2.924653220805134790e+00,-2.401492086012342482e-20,2.222246782509327113e-19,3.333370173763990910e-19
-2.414708617429859411e-20,7.474209960937500000e+03,3.887606750535563625e+37,2.845127060627279825e+00,-3.254808709680368852e-20,2.161820215583930519e-19,3.242730323375895418e-19
1.390901351550952440e-19,7.474540039062500000e+03,3.985478802098975956e+37,2.809975791231827724e+00,1.874809159439187204e-19,2.135111136107609725e-19,3.202666704161414467e-19
2.243344535369045990e-19,7.474870117187500000e+03,3.959694066367741958e+37,2.819109945561059316e+00,3.023825433772082704e-19,2.142051564095680340e-19,3.213077346143520992e-19
6.176386761673068128e-20,7.475200195312500000e+03,3.680566300093269385e+37,2.924054799609000721e+00,8.325210454437766313e-20,2.221792082592005511e-19,3.332688123888008507e-19
-8.319860486231491870e-20,7.475530273437500000e+03,3.417621270777633343e+37,3.034456129773680289e+00,-1.121441907253159144e-19,2.305678609376767047e-19,3.458517914065150811e-19
6.338984292238963422e-20,7.475859863281250000e+03,3.352772708874664781e+37,3.063661463160236131e+00,8.544377212214812179e-20,2.327869772995310398e-19,3.491804659492965838e-19
-4.106931058597903081e-20,7.476189941406250000e+03,3.568540357578305838e+37,2.969597054622860277e+00,-5.535771431423879644e-20,2.256396571408941922e-19,3.384594857113413364e-19
8.989487763444874154e-20,7.476520019531250000e+03,4.097064087402483546e+37,2.771446194033326815e+00,1.211701604774488561e-19,2.105835093123552916e-19,3.158752639685329855e-19
1.298617664800782639e-19,7.476850097656250000e+03,5.037198007330482316e+37,2.499472245695236072e+00,1.750419100436719484e-19,1.899180428111919999e-19,2.848770642167879638e-19
7.484601331872291113e-22,7.477180175781250000e+03,5.913269147447039331e+37,2.306901262731454239e+00,1.008856531492907464e-21,1.752858722601098577e-19,2.629288083901648346e-19
1.657269321132127588e-19,7.477509765625000000e+03,6.420382391332107865e+37,2.213922340086226903e+00,2.233849078837605975e-19,1.682210308553344505e-19,2.523315462830016638e-19
1.329639540256538051e-19,7.477839843750000000e+03,6.579402145999908789e+37,2.187004184790290129e+00,1.792233781386291715e-19,1.661757017348784006e-19,2.492635526023176611e-19
1.445745437711101185e-19,7.478169921875000000e+03,6.455813477273207938e+37,2.207838707395143096e+00,1.948734024750062635e-19,1.677587766271217974e-19,2.516381649406826841e-19
3.698936093166582417e-20,7.478500000000000000e+03,6.251389625549887729e+37,2.243647089021266527e+00,4.985831137424752479e-20,1.704796141024656563e-19,2.557194211536985446e-19
-6.824841332895615479e-20,7.478830078125000000e+03,6.152509076426192493e+37,2.261604702973389003e+00,-9.199268537890356504e-20,1.718440921042597786e-19,2.577661381563896799e-19
-1.442655944052638321e-19,7.479160156250000000e+03,5.930592673929950770e+37,2.303529517786864655e+00,-1.944569666866265424e-19,1.750296760963646097e-19,2.625445141445469026e-19
1.230080574583835298e-19,7.479490234375000000e+03,5.674764898658157818e+37,2.354880607348079025e+00,1.658037304735131313e-19,1.789314991482046134e-19,2.683972487223069201e-19
2.609690205065260076e-19,7.479819824218750000e+03,5.358630699232520876e+37,2.423348734457972053e+00,3.517626245958715039e-19,1.841339304686779932e-19,2.762008957030170019e-19
1.046648159262802019e-19,7.480149902343750000e+03,4.933263411792365902e+37,2.525664601953469646e+00,1.410787007653707929e-19,1.919082233566028959e-19,2.878623350349043679e-19
1.791604245276533850e-19,7.480479980468750000e+03,4.395957892367463739e+37,2.675568462751743759e+00,2.414920400637436233e-19,2.032984069850395089e-19,3.049476104775592634e-19
-1.842592020967887285e-21,7.480810058593750000e+03,3.813910270190971125e+37,2.872483842723200009e+00,-2.483647308393322926e-21,2.182606789718599635e-19,3.273910184577900415e-19
1.092446138037816640e-19,7.481140136718750000e+03,3.393397542418245809e+37,3.045267584382134185e+00,1.472518538790302281e-19,2.313893504752044904e-19,3.470840257128066875e-19
7.685540300347078250e-20,7.481470214843750000e+03,3.187297831127628948e+37,3.142183230572467956e+00,1.035941286149642945e-19,2.387533169581091254e-19,3.581299754371636882e-19
-1.121104403416507217e-19,7.481799804687500000e+03,3.144218240085723886e+37,3.163635853318985891e+00,-1.511147287238707208e-19,2.403833571124666596e-19,3.605750356687000616e-19
-3.868205356873681716e-20,7.482129882812500000e+03,3.270422712485023555e+37,3.101993511176082574e+00,-5.213990787752025844e-20,2.356995711675574824e-19,3.535493567513361995e-19
-1.972299838245604322e-19,7.482459960937500000e+03,3.487493532066795523e+37,3.003904522303265434e+00,-2.658481708843051676e-19,2.282464502856840494e-19,3.423696754285260742e-19
8.919167751438543889e-20,7.482790039062500000e+03,3.890318980324880992e+37,2.844135113201312848e+00,1.202223103480753039e-19,2.161066501618770105e-19,3.241599752428154194e-19
-2.095491625816488646e-19,7.483120117187500000e+03,4.369322105072556413e+37,2.683711326762541649e+00,-2.824533090882505964e-19,2.039171283165013397e-19,3.058756924747520337e-19
-4.144264095500921292e-20,7.483450195312500000e+03,4.744767178357689194e+37,2.575344763994759312e+00,-5.586092986908324442e-20,1.956830838927318330e-19,2.935246258390978096e-19
1.911087597803860977e-19,7.483780273437500000e+03,5.001354349312967980e+37,2.508412852198495635e+00,2.575973147813897757e-19,1.905973792157343569e-19,2.858960688236015595e-19
4.278456636250050297e-20,7.484109863281250000e+03,4.923798048503240201e+37,2.528091067721588647e+00,5.766972388775572120e-20,1.920925941294423383e-19,2.881388911941634713e-19
-6.144135931976843282e-20,7.484439941406250000e+03,4.467608604000046314e+37,2.654026597093549267e+00,-8.281739254379922538e-20,2.016615858635599052e-19,3.024923787953399059e-19
1.663164136520006705e-19,7.484770019531250000e+03,3.720676527045631789e+37,2.908250911742904510e+00,2.241794756559520123e-19,2.209783773807997687e-19,3.314675660711997252e-19
9.791043643193798692e-21,7.485100097656250000e+03,3.172913020823276126e+37,3.149297922267312089e+00,1.319744084097693805e-20,2.392939144079175554e-19,3.589408716118763572e-19
1.931860897080412783e-19,7.485430175781250000e+03,2.935807398061509387e+37,3.274002825315844856e+00,2.603973675466001338e-19,2.487693991454361973e-19,3.731540987181543922e-19
7.621508372383010714e-20,7.485759765625000000e+03,2.970757934070889040e+37,3.254686760476829033e+00,1.027310361684027661e-19,2.473017016203455518e-19,3.709525524305182795e-19
8.739436984210275221e-20,7.486089843750000000e+03,3.143127254061987831e+37,3.164184857983603827e+00,1.177997022439358358e-19,2.404250722751687821e-19,3.606376084127531491e-19
1.663180301302372872e-20,7.486419921875000000e+03,3.876983030134792503e+37,2.849022506680675804e+00,2.241816545223401354e-20,2.164780102382480784e-19,3.247170153573720455e-19
-1.045642119162427920e-19,7.486750000000000000e+03,5.111861972044011846e+37,2.481151428656267921e+00,-1.409430956634819229e-19,1.885259674557903241e-19,2.827889511836855103e-19
1.617662415547338915e-19,7.487080078125000000e+03,6.087041308003916560e+37,2.273734259835307636e+00,2.180462554132166086e-19,1.727657353444878597e-19,2.591486030167317655e-19
1.234607008964061490e-19,7.487410156250000000e+03,6.598685386122849917e+37,2.183806321919670168e+00,1.664138528683318541e-19,1.659327176975030774e-19,2.488990765462546281e-19
4.750357579911224284e-20,7.487740234375000000e+03,6.798055992141138822e+37,2.151545136683412629e+00,6.403052158586303869e-20,1.634814077582182371e-19,2.452221116373273316e-19
