# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_cor
-2.874870882276176595e-19,5.316140136718750000e+03,3.017342390955414402e+36,2.537497182644365523e+02,-1.560319114969228947e-18,3.124516249371127999e-18,1.156071012267317417e-17
-3.279752565736661837e-19,5.316799804687500000e+03,6.342783193347992736e+36,1.750160720065950386e+02,-1.780066246535754484e-18,2.155039085859565381e-18,7.973644617680392757e-18
-2.474704531394867840e-19,5.317459960937500000e+03,7.011996412655305998e+36,1.664550682796454453e+02,-1.343131202184348860e-18,2.049624209190006668e-18,7.583609574003025556e-18
-2.709455791818811236e-19,5.318120117187500000e+03,7.098582304726639061e+36,1.654367747569516496e+02,-1.470541056018407262e-18,2.037085575925513917e-18,7.537216630924402417e-18
-4.804437774847359072e-19,5.318779785156250000e+03,7.118012359263760780e+36,1.652108238866425722e+02,-2.607580097941390107e-18,2.034303357404567788e-18,7.526922422396901008e-18
3.771009810176379368e-20,5.319439941406250000e+03,7.108543468972815511e+36,1.653208212841227578e+02,2.046693201364248140e-19,2.035657796960860123e-18,7.531933848755181802e-18
-4.580212069794864383e-19,5.320100097656250000e+03,7.064658074207668402e+36,1.658335097311888546e+02,-2.485882926837880949e-18,2.041970723708836071e-18,7.555291677722692578e-18
-7.954939107921351014e-21,5.320759765625000000e+03,7.094098123374677233e+36,1.654890528121582918e+02,-4.317496004787027717e-20,2.037729295390882690e-18,7.539598392946266801e-18
-4.036390885905463889e-19,5.321419921875000000e+03,7.091449959811701245e+36,1.655199492562290686e+02,-2.190727205730851255e-18,2.038109734991790911e-18,7.541006019469625177e-18
-2.469376901259147731e-19,5.322080078125000000e+03,7.000332456484719340e+36,1.665936843070753071e+02,-1.340239662536603526e-18,2.051331040760462137e-18,7.589924850813710253e-18
2.287561335887268908e-19,5.322740234375000000e+03,6.973183541038393706e+36,1.669176714891567599e+02,1.241560343128676374e-18,2.055320417465686407e-18,7.604685544623041286e-18
-7.124141908292543850e-20,5.323399902343750000e+03,7.046452619360650100e+36,1.660475980892366863e+02,-3.866585753743898441e-19,2.044606874629896162e-18,7.565045436130615914e-18
-6.598710792713285848e-20,5.324060058593750000e+03,6.949701942070733218e+36,1.671994237605342164e+02,-3.581411133105348322e-19,2.058789739742130200e-18,7.617522037045883164e-18
9.504775159833037303e-20,5.324720214843750000e+03,6.958081728987652303e+36,1.670987122644714020e+02,5.158660326904899190e-19,2.057549641001926628e-18,7.612933671707128872e-18
2.863992247097945169e-20,5.325379882812500000e+03,7.062662001920844595e+36,1.658569422760307930e+02,1.554414800268343453e-19,2.042259257495684836e-18,7.556359252734035859e-18
1.954234245919784289e-19,5.326040039062500000e+03,7.161505808395856466e+36,1.647083784554623378e+02,1.060649042652618801e-18,2.028116556785112696e-18,7.504031260104918438e-18
-5.998083028907177225e-20,5.326700195312500000e+03,7.217746574309146205e+36,1.640654187107774931e+02,-3.255423977777561965e-19,2.020199550280830547e-18,7.474738336039073870e-18
-5.583108759157860766e-19,5.327359863281250000e+03,7.215916610114346543e+36,1.640862209751032594e+02,-3.030199154881305473e-18,2.020455696428909472e-18,7.475686076786965662e-18
-5.468559260540551401e-19,5.328020019531250000e+03,7.359293314359693041e+36,1.624799622634080549e+02,-2.968028094120059761e-18,2.000677225423256904e-18,7.402505734066051624e-18
