# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_cor
1.702273462234451103e-19,7.532620117187500000e+03,9.523985519051347188e+35,1.174233825005690960e+03,2.896244175236070660e-19,1.743397751170695240e-18,2.615096626756042860e-18
-3.637855817677045980e-19,7.532950195312500000e+03,6.305223334235783355e+36,4.563664532686958069e+02,-6.189439567756520926e-19,6.775722444671822235e-19,1.016358366700773191e-18
-5.769347364972035393e-19,7.533280273437500000e+03,8.991715794284917733e+36,3.821577435404384460e+02,-9.815954411214611332e-19,5.673937647620045106e-19,8.510906471430066697e-19
1.084432708580557178e-19,7.533609863281250000e+03,1.184232466932092645e+37,3.330009465265247854e+02,1.845051330083732102e-19,4.944101327597529866e-19,7.416151991396295280e-19
-6.844069533387878419e-21,7.533939941406250000e+03,1.647042468851291970e+37,2.823654468902211647e+02,-1.164448425047187295e-20,4.192310548662095870e-19,6.288465822993143805e-19
-4.633870623816979565e-20,7.534270019531250000e+03,1.941841884745334647e+37,2.600500954487370109e+02,-7.884056880855631551e-20,3.860992094950556033e-19,5.791488142425834531e-19
-1.667278788724594695e-20,7.534600097656250000e+03,2.076518714524560267e+37,2.514756995640470052e+02,-2.836704317765596379e-20,3.733687105222949481e-19,5.600530657834423740e-19
2.717480935283181182e-20,7.534930175781250000e+03,2.133172501907894156e+37,2.481138234974296495e+02,4.623515847916680857e-20,3.683772965045400422e-19,5.525659447568100634e-19
-1.624885918725765606e-19,7.535259765625000000e+03,2.132426067561204473e+37,2.481572445750674945e+02,-2.764577185709807839e-19,3.684417642515042357e-19,5.526626463772563536e-19
-1.423498924586135864e-19,7.535589843750000000e+03,2.123680652635908022e+37,2.486676811068841459e+02,-2.421937814489397544e-19,3.691996149305887001e-19,5.537994223958831223e-19
-1.484637830366857208e-19,7.535919921875000000e+03,2.149180811714483865e+37,2.471880505675206336e+02,-2.525959408948897413e-19,3.670027913508579901e-19,5.505041870262871536e-19
-5.444927261401758669e-20,7.536250000000000000e+03,2.147167622318011374e+37,2.473039054652851974e+02,-9.263986789008040508e-20,3.671748023796016886e-19,5.507622035694026292e-19
1.583567099387442444e-20,7.536580078125000000e+03,2.143588461798947152e+37,2.475102816465619355e+02,2.694277440991254529e-20,3.674812113440439571e-19,5.512218170160659837e-19
3.085816276851378881e-19,7.536910156250000000e+03,2.132399157401842801e+37,2.481588104005619186e+02,5.250200755610762419e-19,3.684440890496726818e-19,5.526661335745090949e-19
-9.757354903078471244e-20,7.537240234375000000e+03,2.136375587617169942e+37,2.479277541665695992e+02,-1.660114131524890000e-19,3.681010373421185167e-19,5.521515560131777028e-19
-1.232535666567687052e-19,7.537569824218750000e+03,2.131396903898030598e+37,2.482171497940311440e+02,-2.097033364064580198e-19,3.685307061826602223e-19,5.527960592739902612e-19
6.239250740489670516e-21,7.537899902343750000e+03,2.105829885578794311e+37,2.497194141004792982e+02,1.061544693956566210e-20,3.707611343629359090e-19,5.561417015444038875e-19
1.781213017010284221e-19,7.538229980468750000e+03,2.060693589951712848e+37,2.524394583381188966e+02,3.030551753182525700e-19,3.747996136725936908e-19,5.621994205088904640e-19
7.338826739318926851e-20,7.538560058593750000e+03,2.051884386476803133e+37,2.529807677971723763e+02,1.248626302904306643e-19,3.756033017230521138e-19,5.634049525845782189e-19
-7.122756640394775355e-20,7.538890136718750000e+03,2.059894393923157935e+37,2.524884242094718729e+02,-1.211864185692520751e-19,3.748723138351872965e-19,5.623084707527809447e-19
1.007482820747114841e-19,7.539220214843750000e+03,2.064861501694439307e+37,2.521845558045028781e+02,1.714128966922329804e-19,3.744211571042251203e-19,5.616317356563377045e-19
8.001725143287692887e-20,7.539549804687500000e+03,2.056573742140993248e+37,2.526921825162888524e+02,1.361411685738607122e-19,3.751748360129021599e-19,5.627622540193531435e-19
-6.586219162397188631e-20,7.539879882812500000e+03,2.071302697015836884e+37,2.517921373546723487e+02,-1.120577821901910124e-19,3.738385291570620799e-19,5.607577937355932162e-19
-2.167401337264950132e-19,7.540209960937500000e+03,2.080682802686803466e+37,2.512239333089351305e+02,-3.687611677980748051e-19,3.729949104207857902e-19,5.594923656311785409e-19
8.591904968998695074e-20,7.540540039062500000e+03,2.072091360692727416e+37,2.517442151887727277e+02,1.461824746300195696e-19,3.737673785953243121e-19,5.606510678929865645e-19
3.016248973137199856e-19,7.540870117187500000e+03,2.030728852082050551e+37,2.542950931248782354e+02,5.131839104184559060e-19,3.775546948543290642e-19,5.663320422814935241e-19
8.247423043653007280e-20,7.541200195312500000e+03,1.947583176676453104e+37,2.596665109424103548e+02,1.403214670311174459e-19,3.855296974000429091e-19,5.782945461000643156e-19
-3.722538290453294740e-20,7.541530273437500000e+03,1.811664001593235818e+37,2.692310359613808828e+02,-6.333518133253782611e-20,3.997302518841621511e-19,5.995953778262432749e-19
1.937873382443666711e-19,7.541859863281250000e+03,1.646496051333400961e+37,2.824122968743857314e+02,3.297093340620077252e-19,4.193006135480456571e-19,6.289509203220686060e-19
-1.297489526239183396e-19,7.542189941406250000e+03,1.530212787165910760e+37,2.929463129553712974e+02,-2.207545712348349818e-19,4.349405819728160581e-19,6.524108729592240390e-19
