# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_cor
3.247481625924143002e-21,6.400000000000000000e+03,1.349516329035888069e+37,5.034088460814068640e+02,4.326393397480714473e-21,3.626521300800523049e-19,9.791607512161412281e-19
-9.392259421919760046e-20,6.400470214843750000e+03,1.369328315799087500e+37,4.997538175952494157e+02,-1.251265252004503654e-19,3.600190737157746986e-19,9.720514990325917151e-19
-3.897627228892455670e-20,6.400939941406250000e+03,1.373735498225799943e+37,4.989515250176238510e+02,-5.192537064508479027e-20,3.594411078844467168e-19,9.704909912880061305e-19
-1.493724135062441727e-20,6.401410156250000000e+03,1.377341284997832610e+37,4.982979862537456484e+02,-1.989984541868718877e-20,3.589703032359880557e-19,9.692198187371679092e-19
2.318521141067400010e-19,6.401879882812500000e+03,1.382530423232342159e+37,4.973619605592504058e+02,3.088804098708011453e-19,3.582959970243259349e-19,9.673991919656800147e-19
1.993225800176474429e-19,6.402350097656250000e+03,1.387634668089791120e+37,4.964463751653811983e+02,2.655435791455081818e-19,3.576364158589540844e-19,9.656183228191762687e-19
2.085608196424816814e-20,6.402819824218750000e+03,1.391259908899530839e+37,4.957991518885039000e+02,2.778510418261795840e-20,3.571701608421341979e-19,9.643594342737625751e-19
-6.920295270752376229e-20,6.403290039062500000e+03,1.389964220002959847e+37,4.960301836693928408e+02,-9.219426995058062265e-20,3.573365944837116277e-19,9.648088051060214621e-19
1.824604748387449281e-19,6.403759765625000000e+03,1.380148911895743370e+37,4.977908862395570395e+02,2.430793718252068372e-19,3.586049920148193581e-19,9.682334784400123728e-19
1.480520938105061153e-19,6.404229980468750000e+03,1.375020368501169358e+37,4.987183510835592415e+02,1.972394842919831567e-19,3.592731310510519550e-19,9.700374538378402880e-19
-2.495202385856746601e-20,6.404700195312500000e+03,1.377687511620324727e+37,4.982353686906427015e+02,-3.324184205192148886e-20,3.589251939916502632e-19,9.690980237774557154e-19
-2.092612364557104516e-19,6.405169921875000000e+03,1.389537418643424933e+37,4.961063565380850946e+02,-2.787841583223737994e-19,3.573914688731876274e-19,9.649569659576067240e-19
-4.617765307318485955e-20,6.405640136718750000e+03,1.387132173644002325e+37,4.965362869138289170e+02,-6.151926827611515498e-20,3.577011876390839963e-19,9.657932066255267082e-19
3.715022781151072319e-20,6.406109863281250000e+03,1.362106606721582966e+37,5.010768805592234116e+02,4.949265887621030014e-20,3.609721988065436310e-19,9.746249367776677025e-19
-2.495477131264861142e-20,6.406580078125000000e+03,1.368825558218136226e+37,4.998455867590384401e+02,-3.324550229347656009e-20,3.600851835646239634e-19,9.722299956244844846e-19
-1.197299618296920300e-19,6.407049804687500000e+03,1.355924850211489649e+37,5.022178039750006064e+02,-1.595078821094759530e-19,3.617941118702701133e-19,9.768441020497292964e-19
-9.326643726034621546e-20,6.407520019531250000e+03,1.385075106847539581e+37,4.969048695795168555e+02,-1.242523730230141626e-19,3.579667119536898813e-19,9.665101222749627085e-19
-2.213088372085608841e-19,6.407990234375000000e+03,1.390028555311661646e+37,4.960187045439710118e+02,-2.948343370013011207e-19,3.573283250039079217e-19,9.647864775105513692e-19
-1.458661296987473330e-19,6.408459960937500000e+03,1.361384742239039491e+37,5.012097091623751908e+02,-1.943272766832482941e-19,3.610678875816684705e-19,9.748832964705049764e-19
6.297753005816767275e-20,6.408930175781250000e+03,1.370415961937127761e+37,4.995554605936878829e+02,8.390057331140825112e-20,3.598761787513884336e-19,9.716656826287487562e-19
3.146200916778551960e-19,6.409399902343750000e+03,1.377214641760993566e+37,4.983208964876686196e+02,4.191464168677162268e-19,3.589868076045494637e-19,9.692643805322836243e-19
2.604232588257970315e-19,6.409870117187500000e+03,1.367956464590177514e+37,5.000043431411064034e+02,3.469437543664973835e-19,3.601995505261282248e-19,9.725387864205462551e-19
-1.265602872550269855e-19,6.410339843750000000e+03,1.331957375101809809e+37,5.067161558808003292e+02,-1.686074485510272761e-19,3.650346923908280248e-19,9.855936694552357729e-19
1.472403832738197950e-19,6.410810058593750000e+03,1.356945267959817103e+37,5.020289355094497523e+02,1.961580989259964138e-19,3.616580523793212271e-19,9.764767414241674816e-19
