name,ra,dec,priority,type
3DHST_9264,189.213135,62.188145,303,TARGET
3DHST_34629,189.307068,62.321346,304,TARGET
3DHST_36217,189.193146,62.335529,305,TARGET
3DHST_26409,189.090195,62.271328,306,TARGET
3DHST_9670,189.221939,62.190800,307,TARGET
3DHST_2834,189.166351,62.146820,308,TARGET
3DHST_17506,189.330139,62.228523,309,TARGET
3DHST_16383,189.042267,62.222939,310,TARGET
3DHST_21609,189.368118,62.248062,312,TARGET
3DHST_31384,189.473755,62.298164,313,TARGET
3DHST_22733,189.284744,62.253639,314,TARGET
3DHST_1165,189.121368,62.127838,315,TARGET
3DHST_14185,189.437225,62.212067,316,TARGET
3DHST_5610,189.300522,62.167603,317,TARGET
3DHST_2695,189.233826,62.145847,318,TARGET
3DHST_19368,189.140884,62.237545,319,TARGET
3DHST_17799,189.232315,62.230236,320,TARGET
3DHST_8447,188.985199,62.184349,321,TARGET
3DHST_11533,189.405930,62.199459,322,TARGET
3DHST_13563,189.192810,62.209305,325,TARGET
3DHST_10671,188.918259,62.195209,326,TARGET
3DHST_834,189.191071,62.121220,327,TARGET
3DHST_27815,189.142303,62.278519,328,TARGET
3DHST_30694,189.292191,62.294327,329,TARGET
3DHST_5520,189.313461,62.166729,330,TARGET
3DHST_2406,189.140244,62.142754,331,TARGET
3DHST_12429,189.247910,62.203655,332,TARGET
3DHST_14265,188.975021,62.212238,333,TARGET
3DHST_9859,188.935333,62.191540,334,TARGET
3DHST_33862,189.353271,62.315296,335,TARGET
3DHST_15108,189.344177,62.216393,336,TARGET
3DHST_6419,189.171677,62.172874,337,TARGET
3DHST_7348,189.116364,62.178577,338,TARGET
3DHST_33196,189.373642,62.310253,339,TARGET
3DHST_23961,189.215637,62.259796,341,TARGET
3DHST_6281,189.286041,62.171936,342,TARGET
3DHST_24537,189.357285,62.262386,343,TARGET
3DHST_787,189.163391,62.120228,344,TARGET
3DHST_24289,189.376129,62.261536,345,TARGET
3DHST_23301,189.205765,62.256374,346,TARGET
3DHST_261,189.192474,62.109249,348,TARGET
3DHST_4356,189.138229,62.158195,349,TARGET
3DHST_26111,189.112213,62.269856,350,TARGET
3DHST_9212,188.998810,62.188259,351,TARGET
3DHST_11910,189.068497,62.201366,352,TARGET
3DHST_9654,189.023041,62.190735,354,TARGET
3DHST_36224,189.266190,62.335690,355,TARGET
3DHST_11931,189.332901,62.201252,356,TARGET
3DHST_22797,189.114700,62.254002,357,TARGET
3DHST_36306,189.394012,62.336437,358,TARGET
3DHST_32305,189.140183,62.304615,360,TARGET
3DHST_34311,189.257797,62.318954,361,TARGET
3DHST_21993,189.086288,62.249905,362,TARGET
3DHST_30351,189.099960,62.292267,363,TARGET
3DHST_28774,189.248230,62.283775,364,TARGET
3DHST_36099,189.432800,62.334118,365,TARGET
3DHST_21914,189.372787,62.250248,367,TARGET
3DHST_28881,189.174530,62.284519,368,TARGET
3DHST_24207,189.422394,62.261082,369,TARGET
3DHST_20613,189.027481,62.243542,370,TARGET
3DHST_33410,189.425705,62.311775,371,TARGET
3DHST_1628,189.084259,62.134167,372,TARGET
3DHST_26968,189.386856,62.273933,373,TARGET
3DHST_32673,189.168076,62.306789,374,TARGET
3DHST_941,189.200592,62.123241,375,TARGET
3DHST_2337,189.048950,62.142246,376,TARGET
3DHST_16190,189.339554,62.222172,377,TARGET
3DHST_9639,189.182495,62.190475,378,TARGET
3DHST_17558,188.999161,62.228939,379,TARGET
3DHST_29460,189.168808,62.287968,380,TARGET
3DHST_12412,189.009064,62.203655,381,TARGET
3DHST_25797,189.273499,62.268360,382,TARGET
3DHST_23046,189.358719,62.255383,383,TARGET
3DHST_25220,189.540756,62.265476,384,TARGET
3DHST_1260,189.138458,62.129036,385,TARGET
3DHST_3398,189.124207,62.150967,386,TARGET
3DHST_24554,189.059555,62.262577,388,TARGET
3DHST_293,189.203094,62.110168,389,TARGET
3DHST_20884,189.121506,62.244587,390,TARGET
3DHST_31129,189.319092,62.296818,391,TARGET
3DHST_14738,189.164352,62.214306,392,TARGET
3DHST_22040,189.166962,62.250637,393,TARGET
3DHST_3023,189.080765,62.148132,394,TARGET
3DHST_20397,189.410919,62.242390,395,TARGET
3DHST_27519,189.239243,62.277210,396,TARGET
3DHST_665,189.151352,62.117393,397,TARGET
3DHST_17891,189.262802,62.230606,398,TARGET
3DHST_21382,189.270432,62.247280,400,TARGET
3DHST_24188,189.320984,62.260826,401,TARGET
3DHST_28887,189.346527,62.284264,403,TARGET
3DHST_288,189.135086,62.110245,404,TARGET
3DHST_33357,189.289001,62.311577,405,TARGET
3DHST_9166,189.299576,62.187939,406,TARGET
3DHST_28412,189.255722,62.281788,407,TARGET
3DHST_8624,189.328903,62.185280,408,TARGET
3DHST_4052,189.061554,62.155930,409,TARGET
3DHST_25044,189.156525,62.264721,410,TARGET
3DHST_2852,189.150528,62.146706,411,TARGET
3DHST_6168,189.051209,62.171005,412,TARGET
3DHST_15382,189.293381,62.217899,413,TARGET
3DHST_33638,189.202881,62.313938,414,TARGET
3DHST_36421,189.239990,62.337910,415,TARGET
3DHST_4612,189.063736,62.160114,416,TARGET
3DHST_7187,189.001282,62.177303,417,TARGET
3DHST_11687,188.945145,62.200073,418,TARGET
3DHST_457,189.210464,62.113205,419,TARGET
3DHST_10148,189.268341,62.192844,420,TARGET
3DHST_8813,189.216980,62.186207,421,TARGET
3DHST_31371,189.196930,62.298611,422,TARGET
3DHST_32789,189.404861,62.307404,423,TARGET
3DHST_10784,189.181519,62.196041,424,TARGET
3DHST_32906,189.388748,62.308144,425,TARGET
3DHST_23476,189.273834,62.257404,426,TARGET
3DHST_9330,189.009644,62.188396,427,TARGET
3DHST_24353,189.287430,62.261654,428,TARGET
3DHST_36228,189.348969,62.335754,429,TARGET
3DHST_5619,189.142822,62.167278,430,TARGET
3DHST_9373,189.422806,62.189186,431,TARGET
3DHST_24258,189.364532,62.261364,432,TARGET
3DHST_17446,189.155289,62.228428,433,TARGET
3DHST_24539,189.179321,62.262569,434,TARGET
3DHST_12740,189.362946,62.205566,436,TARGET
3DHST_33007,189.240570,62.308990,437,TARGET
3DHST_16524,189.047592,62.223652,438,TARGET
3DHST_14720,189.386505,62.214565,439,TARGET
3DHST_7165,189.015976,62.177261,440,TARGET
3DHST_18681,189.074066,62.234360,441,TARGET
3DHST_5313,189.090073,62.165112,442,TARGET
3DHST_952,189.153168,62.123981,443,TARGET
3DHST_3076,188.989090,62.148209,444,TARGET
3DHST_29530,189.164444,62.288097,445,TARGET
3DHST_28825,189.360764,62.283798,446,TARGET
3DHST_37236,189.254745,62.348919,447,TARGET
3DHST_21586,189.289932,62.248405,448,TARGET
3DHST_3463,189.299728,62.151772,449,TARGET
3DHST_16391,189.111984,62.223228,450,TARGET
3DHST_17953,188.995865,62.230946,451,TARGET
3DHST_5574,189.026154,62.166855,452,TARGET
3DHST_6096,189.130127,62.170567,453,TARGET
3DHST_28427,189.244125,62.281807,454,TARGET
3DHST_833,189.194122,62.120991,456,TARGET
3DHST_7361,189.248672,62.178627,457,TARGET
3DHST_21561,189.432053,62.248463,458,TARGET
3DHST_27121,189.384201,62.274799,460,TARGET
3DHST_26918,189.088837,62.273830,461,TARGET
3DHST_29828,189.159256,62.289669,462,TARGET
3DHST_15906,189.013657,62.220539,463,TARGET
3DHST_13444,189.309418,62.208633,464,TARGET
3DHST_9906,189.234085,62.192089,465,TARGET
3DHST_2515,189.123779,62.143890,466,TARGET
3DHST_13668,189.060745,62.209827,467,TARGET
3DHST_24386,189.339844,62.261993,468,TARGET
3DHST_13269,189.350815,62.207764,469,TARGET
3DHST_29651,189.468308,62.288239,470,TARGET
3DHST_5885,189.107574,62.169170,471,TARGET
3DHST_1569,189.200577,62.133263,472,TARGET
3DHST_26472,189.272491,62.271576,473,TARGET
3DHST_23547,189.462448,62.257702,474,TARGET
3DHST_33495,189.214172,62.312729,475,TARGET
3DHST_1360,189.223709,62.130417,476,TARGET
3DHST_36665,189.395309,62.340553,477,TARGET
3DHST_6660,188.977753,62.174114,478,TARGET
3DHST_828,189.161667,62.121052,479,TARGET
3DHST_15752,189.048325,62.219830,480,TARGET
3DHST_15941,189.421982,62.220917,482,TARGET
3DHST_10096,189.068359,62.192924,483,TARGET
3DHST_20992,189.060730,62.245270,484,TARGET
3DHST_16576,189.047943,62.224007,486,TARGET
3DHST_6008,189.254044,62.170170,487,TARGET
3DHST_17591,189.083618,62.229000,488,TARGET
3DHST_35910,189.415573,62.332413,490,TARGET
3DHST_32878,189.409256,62.307926,491,TARGET
3DHST_27981,189.129578,62.279610,492,TARGET
3DHST_34265,189.293335,62.318523,493,TARGET
3DHST_17031,189.353958,62.226143,494,TARGET
3DHST_37030,189.375153,62.345325,495,TARGET
3DHST_23642,189.247238,62.258038,496,TARGET
3DHST_10195,189.276855,62.193211,497,TARGET
3DHST_22930,189.332611,62.254742,498,TARGET
3DHST_15212,189.231155,62.216957,499,TARGET
3DHST_29958,189.445389,62.289890,500,TARGET
3DHST_37237,189.288788,62.348759,501,TARGET
3DHST_21442,189.337311,62.247849,502,TARGET
3DHST_33901,189.339661,62.315578,503,TARGET
3DHST_31356,189.388107,62.298115,504,TARGET
3DHST_9201,188.985260,62.188267,505,TARGET
3DHST_4008,189.047928,62.155499,506,TARGET
3DHST_1198,189.130524,62.127979,507,TARGET
3DHST_32825,189.394333,62.307663,508,TARGET
3DHST_6341,189.132706,62.172249,509,TARGET
3DHST_4735,189.052612,62.161182,510,TARGET
3DHST_10131,189.002975,62.192825,512,TARGET
3DHST_13866,189.311844,62.210812,513,TARGET
3DHST_11435,188.929672,62.198872,514,TARGET
3DHST_28984,189.418503,62.284775,515,TARGET
3DHST_36308,189.275513,62.336578,516,TARGET
3DHST_28791,189.273560,62.283833,517,TARGET
3DHST_27667,189.179474,62.277885,518,TARGET
3DHST_37238,189.298996,62.348743,520,TARGET
3DHST_12085,189.319473,62.202141,521,TARGET
3DHST_21917,189.305878,62.250301,522,TARGET
3DHST_26319,189.271408,62.270824,523,TARGET
3DHST_7203,189.305771,62.177532,524,TARGET
3DHST_3969,189.262558,62.155560,525,TARGET
3DHST_1659,189.168198,62.134346,526,TARGET
3DHST_11872,189.202438,62.201103,528,TARGET
3DHST_12495,189.134399,62.204411,529,TARGET
3DHST_7880,189.204529,62.181358,530,TARGET
3DHST_25372,189.380386,62.266438,531,TARGET
3DHST_26958,189.114151,62.273956,532,TARGET
3DHST_16175,189.179657,62.221645,533,TARGET
3DHST_11378,189.398819,62.198639,534,TARGET
3DHST_9103,189.137665,62.187874,535,TARGET
3DHST_5147,188.996262,62.163700,536,TARGET
3DHST_6630,189.143753,62.174229,537,TARGET
3DHST_12769,189.123474,62.205757,538,TARGET
3DHST_27219,189.169922,62.275562,539,TARGET
3DHST_22084,189.082397,62.250454,540,TARGET
3DHST_8848,188.954025,62.186390,541,TARGET
3DHST_25463,189.354126,62.266853,542,TARGET
3DHST_19616,189.369873,62.238361,543,TARGET
3DHST_35772,189.412445,62.331234,544,TARGET
3DHST_7302,189.292419,62.178139,545,TARGET
3DHST_28111,189.230103,62.280315,546,TARGET
3DHST_28163,189.178253,62.280918,547,TARGET
3DHST_22686,189.215378,62.253235,548,TARGET
3DHST_9839,189.034164,62.191669,549,TARGET
3DHST_25563,189.378372,62.267078,550,TARGET
3DHST_21121,189.001923,62.246098,551,TARGET
3DHST_29678,189.215332,62.288727,552,TARGET
3DHST_6794,189.015152,62.175106,553,TARGET
3DHST_33168,189.474899,62.309792,554,TARGET
3DHST_10746,189.307861,62.195766,555,TARGET
3DHST_12605,188.966354,62.204418,556,TARGET
3DHST_17302,189.314850,62.227547,557,TARGET
3DHST_28857,189.526718,62.284142,558,TARGET
3DHST_35358,189.325287,62.327438,559,TARGET
3DHST_35934,189.325195,62.332848,560,TARGET
3DHST_2306,189.264740,62.141983,561,TARGET
3DHST_10598,189.059387,62.195236,562,TARGET
3DHST_10978,189.239410,62.196774,563,TARGET
3DHST_2989,189.097031,62.147583,564,TARGET
3DHST_25830,189.193466,62.268497,565,TARGET
3DHST_4332,189.105209,62.158016,566,TARGET
3DHST_36098,189.446777,62.334129,567,TARGET
3DHST_6537,188.995728,62.173382,568,TARGET
3DHST_8577,189.222458,62.184910,569,TARGET
3DHST_32679,189.174042,62.306717,570,TARGET
3DHST_21746,189.125885,62.249367,571,TARGET
3DHST_25423,189.501495,62.266579,572,TARGET
3DHST_24035,189.207840,62.260147,573,TARGET
3DHST_23440,189.301285,62.257191,574,TARGET
3DHST_16937,189.196075,62.225845,576,TARGET
3DHST_27345,189.319870,62.275990,577,TARGET
3DHST_15983,189.423004,62.221111,579,TARGET
3DHST_19553,189.104691,62.238197,580,TARGET
3DHST_25443,189.178528,62.266861,581,TARGET
3DHST_233,189.134308,62.108662,582,TARGET
3DHST_1624,189.111694,62.133854,583,TARGET
3DHST_463,189.164398,62.113483,584,TARGET
3DHST_4420,188.987793,62.158638,585,TARGET
3DHST_24614,189.110825,62.262943,586,TARGET
3DHST_12908,189.029190,62.206356,587,TARGET
3DHST_9701,189.252472,62.190956,588,TARGET
3DHST_24688,189.096375,62.263351,589,TARGET
3DHST_3352,189.174255,62.150566,590,TARGET
3DHST_32471,189.410889,62.305023,591,TARGET
3DHST_12268,189.281158,62.203396,592,TARGET
3DHST_23047,189.332489,62.255379,593,TARGET
3DHST_7103,188.998032,62.176834,594,TARGET
3DHST_23908,189.297745,62.259457,595,TARGET
3DHST_36761,189.309204,62.341896,598,TARGET
3DHST_23685,189.304382,62.258595,599,TARGET
3DHST_30288,189.446503,62.291813,600,TARGET
3DHST_32645,189.325150,62.306305,601,TARGET
3DHST_16941,189.108154,62.225914,602,TARGET
3DHST_11544,188.999985,62.199524,603,TARGET
3DHST_23997,189.417770,62.260063,605,TARGET
3DHST_12201,189.292465,62.202740,606,TARGET
3DHST_11792,189.331192,62.200363,607,TARGET
3DHST_18138,188.951263,62.231785,608,TARGET
3DHST_35036,189.441010,62.324402,609,TARGET
3DHST_6022,189.298126,62.170113,610,TARGET
3DHST_11771,189.150436,62.200638,611,TARGET
3DHST_25171,189.180450,62.265572,612,TARGET
3DHST_27800,189.230164,62.278435,613,TARGET
3DHST_14492,189.217697,62.213734,614,TARGET
3DHST_11977,189.362213,62.201572,615,TARGET
3DHST_25491,189.409607,62.266869,616,TARGET
3DHST_17905,189.378418,62.230698,617,TARGET
3DHST_30221,189.116333,62.291546,618,TARGET
3DHST_20740,189.119492,62.244175,620,TARGET
3DHST_6495,189.112183,62.173244,621,TARGET
3DHST_19328,189.346405,62.237453,622,TARGET
3DHST_14885,189.298187,62.215454,623,TARGET
3DHST_19365,189.218872,62.237442,624,TARGET
3DHST_34015,189.404633,62.316162,625,TARGET
3DHST_23268,189.201782,62.256371,626,TARGET
3DHST_35609,189.372543,62.329487,627,TARGET
3DHST_10321,189.251999,62.193687,628,TARGET
3DHST_11769,189.203323,62.200588,629,TARGET
3DHST_22556,189.074936,62.253082,630,TARGET
3DHST_5662,189.240005,62.167919,632,TARGET
3DHST_8927,189.161026,62.187035,633,TARGET
3DHST_20697,189.330948,62.244019,634,TARGET
3DHST_28986,189.507950,62.284489,635,TARGET
3DHST_6712,189.153244,62.174652,636,TARGET
3DHST_506,189.174912,62.114456,637,TARGET
3DHST_35372,189.435791,62.327396,638,TARGET
3DHST_29718,189.111115,62.288792,639,TARGET
3DHST_14026,189.036148,62.211487,640,TARGET
3DHST_35043,189.233322,62.324772,641,TARGET
3DHST_30340,189.436676,62.292023,642,TARGET
3DHST_3569,189.161118,62.152126,643,TARGET
3DHST_26289,189.318665,62.270725,645,TARGET
3DHST_613,189.137314,62.116199,646,TARGET
3DHST_18868,189.198456,62.234966,647,TARGET
3DHST_17577,189.237030,62.229191,648,TARGET
3DHST_34566,189.269714,62.320816,649,TARGET
3DHST_17144,189.406219,62.226635,650,TARGET
3DHST_28586,189.325455,62.282581,651,TARGET
3DHST_31562,189.201431,62.299454,652,TARGET
3DHST_25164,189.344833,62.265549,653,TARGET
3DHST_20839,188.992157,62.244679,654,TARGET
3DHST_25232,189.209564,62.265640,655,TARGET
3DHST_16741,189.007629,62.225014,656,TARGET
3DHST_26325,189.339371,62.270798,657,TARGET
3DHST_9929,189.130692,62.192245,658,TARGET
3DHST_4425,189.304703,62.158806,659,TARGET
3DHST_26178,189.137756,62.270348,660,TARGET
3DHST_27623,189.431137,62.277264,661,TARGET
3DHST_19374,189.194321,62.237560,662,TARGET
3DHST_7711,189.372269,62.180729,663,TARGET
3DHST_16223,189.126404,62.222298,665,TARGET
3DHST_2064,189.172333,62.139484,666,TARGET
3DHST_3370,189.175385,62.150581,667,TARGET
3DHST_13881,188.988724,62.210781,668,TARGET
3DHST_22121,189.445175,62.250957,669,TARGET
3DHST_1372,189.069031,62.130356,670,TARGET
3DHST_577,189.161026,62.115379,671,TARGET
3DHST_10830,189.177353,62.196110,672,TARGET
3DHST_28687,189.247269,62.283321,674,TARGET
3DHST_21357,189.336472,62.247353,675,TARGET
3DHST_26001,189.208466,62.269585,676,TARGET
3DHST_1855,189.229340,62.137135,677,TARGET
3DHST_16408,189.309113,62.223316,678,TARGET
3DHST_22659,189.506332,62.253391,679,TARGET
3DHST_224,189.171280,62.108608,680,TARGET
3DHST_7548,189.172424,62.179806,681,TARGET
3DHST_15927,189.136963,62.220863,682,TARGET
3DHST_37733,189.269852,62.361053,683,TARGET
3DHST_36688,189.186859,62.340767,685,TARGET
3DHST_21864,189.177643,62.249699,686,TARGET
3DHST_28297,189.161911,62.281342,687,TARGET
3DHST_23106,189.243134,62.255760,688,TARGET
3DHST_1443,189.179810,62.131397,689,TARGET
3DHST_23778,189.290009,62.259064,690,TARGET
3DHST_3798,189.259293,62.154091,691,TARGET
3DHST_15068,189.417450,62.216331,692,TARGET
3DHST_18189,189.406662,62.231983,694,TARGET
3DHST_1545,189.096939,62.132935,695,TARGET
3DHST_36689,189.293716,62.340790,696,TARGET
3DHST_570,189.098312,62.115177,697,TARGET
3DHST_18605,189.426773,62.233883,698,TARGET
3DHST_9758,189.209732,62.191479,699,TARGET
3DHST_2942,189.291092,62.147350,701,TARGET
3DHST_11703,189.156906,62.200230,702,TARGET
3DHST_15386,189.201904,62.218040,703,TARGET
3DHST_6115,189.292068,62.170765,704,TARGET
3DHST_30314,189.190262,62.292103,705,TARGET
3DHST_18567,188.972717,62.233814,706,TARGET
3DHST_1902,189.070221,62.137741,707,TARGET
3DHST_15742,189.421936,62.219990,708,TARGET
3DHST_3526,189.010452,62.151550,709,TARGET
3DHST_28925,189.439911,62.284370,710,TARGET
3DHST_2428,189.146500,62.143044,711,TARGET
3DHST_30777,189.117279,62.294544,712,TARGET
3DHST_2143,189.195221,62.140347,713,TARGET
3DHST_20999,189.324265,62.245564,714,TARGET
3DHST_16200,189.071991,62.222290,715,TARGET
3DHST_12462,189.091370,62.204212,716,TARGET
3DHST_18412,189.173523,62.233246,717,TARGET
3DHST_30788,189.512726,62.294445,718,TARGET
3DHST_32851,189.232620,62.308022,719,TARGET
3DHST_5383,189.226913,62.165939,720,TARGET
3DHST_27041,189.174667,62.274376,721,TARGET
3DHST_15395,189.229172,62.218040,722,TARGET
3DHST_36707,189.225388,62.341087,723,TARGET
3DHST_11528,189.390549,62.199539,724,TARGET
3DHST_23607,189.337677,62.258202,725,TARGET
3DHST_17060,189.394394,62.226540,726,TARGET
3DHST_25945,189.451370,62.269234,727,TARGET
3DHST_5565,189.044464,62.166924,728,TARGET
3DHST_8152,188.947327,62.182873,729,TARGET
3DHST_13852,189.391083,62.210869,730,TARGET
3DHST_2584,189.064285,62.144630,731,TARGET
3DHST_13864,189.191467,62.210644,732,TARGET
3DHST_4645,189.107986,62.160423,733,TARGET
3DHST_33198,189.346405,62.310730,735,TARGET
3DHST_35532,189.448929,62.328728,736,TARGET
3DHST_27058,189.258987,62.274490,737,TARGET
3DHST_8124,189.071136,62.182938,738,TARGET
3DHST_6262,188.974487,62.171413,739,TARGET
3DHST_9342,189.180191,62.188812,740,TARGET
3DHST_3702,189.126511,62.153168,742,TARGET
3DHST_24050,189.388550,62.260304,743,TARGET
3DHST_896,189.136200,62.122227,744,TARGET
3DHST_11249,188.920746,62.198032,745,TARGET
3DHST_6338,189.169220,62.172142,747,TARGET
3DHST_6358,189.180588,62.172199,750,TARGET
3DHST_15385,189.097351,62.218037,751,TARGET
3DHST_31726,189.400513,62.300323,752,TARGET
3DHST_14540,189.412720,62.213875,755,TARGET
3DHST_10417,189.317291,62.194099,756,TARGET
3DHST_36845,189.204742,62.342823,757,TARGET
3DHST_25253,189.168838,62.265831,758,TARGET
3DHST_4656,189.063766,62.160297,760,TARGET
3DHST_35021,189.226547,62.324757,761,TARGET
3DHST_5939,189.021164,62.169514,762,TARGET
3DHST_608,189.114990,62.116032,763,TARGET
3DHST_2231,189.141663,62.141075,764,TARGET
3DHST_2614,189.270660,62.144817,765,TARGET
3DHST_32413,189.456985,62.304646,766,TARGET
3DHST_3941,189.081787,62.155167,767,TARGET
3DHST_17773,189.175583,62.230099,768,TARGET
3DHST_3947,189.000397,62.155018,769,TARGET
3DHST_22053,189.492859,62.250744,770,TARGET
3DHST_21146,189.344391,62.246231,771,TARGET
3DHST_21174,189.353256,62.246506,772,TARGET
3DHST_16645,188.950378,62.224453,773,TARGET
3DHST_8387,189.014236,62.184238,774,TARGET
3DHST_26721,189.119034,62.272713,775,TARGET
3DHST_28363,189.289032,62.281601,776,TARGET
3DHST_1498,189.205109,62.132435,777,TARGET
3DHST_12834,189.273972,62.206020,778,TARGET
3DHST_34584,189.380203,62.320923,779,TARGET
3DHST_27464,189.325134,62.276665,780,TARGET
3DHST_2107,189.171768,62.139889,781,TARGET
3DHST_21910,189.415939,62.250187,782,TARGET
3DHST_30200,189.117203,62.291245,783,TARGET
3DHST_2396,189.033234,62.142509,784,TARGET
3DHST_9561,189.123734,62.190411,785,TARGET
3DHST_9946,189.269226,62.192078,786,TARGET
3DHST_32490,189.129501,62.305321,787,TARGET
3DHST_18481,189.236099,62.233444,788,TARGET
3DHST_28043,189.145920,62.279926,789,TARGET
3DHST_15389,189.095184,62.218052,790,TARGET
3DHST_36189,189.232727,62.335289,791,TARGET
3DHST_7692,189.010498,62.180515,792,TARGET
3DHST_1618,189.091492,62.133556,793,TARGET
3DHST_5909,189.105682,62.169266,794,TARGET
3DHST_10064,188.999496,62.192554,795,TARGET
3DHST_15155,189.327240,62.216576,796,TARGET
3DHST_8395,189.169739,62.184124,797,TARGET
3DHST_31634,189.325653,62.299938,798,TARGET
3DHST_38115,189.335220,62.375698,799,TARGET
3DHST_32858,189.233643,62.307983,800,TARGET
3DHST_17806,189.185181,62.230450,801,TARGET
3DHST_22822,189.402634,62.254402,802,TARGET
3DHST_30680,189.327667,62.294094,803,TARGET
3DHST_36011,189.215530,62.333645,804,TARGET
3DHST_22376,189.126053,62.252129,806,TARGET
3DHST_26321,189.174347,62.270950,808,TARGET
3DHST_27083,189.213684,62.274578,809,TARGET
3DHST_26947,189.431244,62.273857,810,TARGET
3DHST_24123,189.294830,62.260674,811,TARGET
3DHST_24741,189.483505,62.263584,812,TARGET
3DHST_381,189.152542,62.111870,813,TARGET
3DHST_15639,189.202789,62.219658,814,TARGET
3DHST_19713,189.310654,62.239002,815,TARGET
3DHST_30860,189.153412,62.295109,816,TARGET
3DHST_20642,189.341095,62.243458,818,TARGET
3DHST_25198,189.170044,62.265728,819,TARGET
3DHST_25804,189.456146,62.268475,821,TARGET
3DHST_2724,189.061462,62.145638,822,TARGET
3DHST_18622,189.196152,62.234222,823,TARGET
3DHST_2222,189.066956,62.140884,825,TARGET
3DHST_3185,189.149673,62.149200,826,TARGET
3DHST_14463,189.093536,62.213562,827,TARGET
3DHST_28564,189.255463,62.282562,828,TARGET
3DHST_34958,189.192184,62.323956,829,TARGET
3DHST_37312,189.310501,62.350292,830,TARGET
3DHST_29760,189.137177,62.289009,831,TARGET
3DHST_21216,189.309982,62.246754,832,TARGET
3DHST_27022,189.498825,62.274101,833,TARGET
3DHST_14042,189.355164,62.211723,834,TARGET
3DHST_28523,189.231155,62.282242,835,TARGET
3DHST_8638,189.041443,62.185577,836,TARGET
3DHST_9226,189.152878,62.188591,837,TARGET
3DHST_824,189.149750,62.120838,838,TARGET
3DHST_12176,189.032623,62.202713,839,TARGET
3DHST_9221,189.138992,62.188545,840,TARGET
3DHST_33116,189.357880,62.309593,841,TARGET
3DHST_16577,189.342133,62.224205,842,TARGET
3DHST_30665,189.318665,62.294468,843,TARGET
3DHST_29699,189.256714,62.288651,845,TARGET
3DHST_21768,189.243790,62.249527,846,TARGET
3DHST_9865,189.235840,62.191906,847,TARGET
3DHST_3379,189.205063,62.150833,848,TARGET
3DHST_9455,189.003403,62.189629,849,TARGET
3DHST_34069,189.408920,62.316593,850,TARGET
3DHST_3103,189.281311,62.148571,851,TARGET
3DHST_523,189.174316,62.114384,852,TARGET
3DHST_6001,189.139465,62.169872,853,TARGET
3DHST_5297,189.096649,62.164909,854,TARGET
3DHST_24868,189.246506,62.264214,855,TARGET
3DHST_2133,189.054443,62.140095,856,TARGET
3DHST_33874,189.295578,62.315231,857,TARGET
3DHST_6212,189.017441,62.171196,858,TARGET
3DHST_28642,189.449753,62.282799,859,TARGET
3DHST_18273,189.398819,62.232456,860,TARGET
3DHST_24910,189.205551,62.264534,861,TARGET
3DHST_10177,189.054062,62.193241,862,TARGET
3DHST_12080,189.046783,62.202190,864,TARGET
3DHST_12817,189.414429,62.205914,865,TARGET
3DHST_27490,189.375763,62.276756,866,TARGET
3DHST_15820,189.144913,62.220325,867,TARGET
3DHST_8310,189.169769,62.183887,868,TARGET
3DHST_9485,189.250412,62.189816,869,TARGET
3DHST_7257,188.996841,62.177883,870,TARGET
3DHST_32834,189.305069,62.307709,871,TARGET
3DHST_19602,189.402481,62.238655,872,TARGET
3DHST_22177,189.180862,62.251236,873,TARGET
3DHST_33954,189.348190,62.315765,874,TARGET
3DHST_32474,189.258392,62.305279,875,TARGET
3DHST_33151,189.242905,62.310062,876,TARGET
3DHST_29594,189.198135,62.288334,877,TARGET
3DHST_37536,189.289856,62.354786,878,TARGET
3DHST_36754,189.389832,62.341587,879,TARGET
3DHST_21865,189.046448,62.249912,880,TARGET
3DHST_16169,189.008041,62.222031,881,TARGET
3DHST_18160,189.320648,62.232086,882,TARGET
3DHST_826,189.116043,62.120834,883,TARGET
3DHST_17130,188.959747,62.226746,884,TARGET
3DHST_14289,189.362610,62.212749,885,TARGET
3DHST_17101,189.310715,62.226753,886,TARGET
3DHST_21611,189.168259,62.248756,887,TARGET
3DHST_11864,188.929977,62.200897,888,TARGET
3DHST_25526,189.159042,62.267155,889,TARGET
3DHST_5927,189.007141,62.169323,890,TARGET
3DHST_10993,189.312256,62.197029,891,TARGET
3DHST_33970,189.207153,62.316120,892,TARGET
3DHST_26137,189.254013,62.270271,893,TARGET
3DHST_6125,189.026855,62.170723,894,TARGET
3DHST_27779,189.115494,62.278309,895,TARGET
3DHST_19482,189.377045,62.237873,896,TARGET
3DHST_2086,189.150879,62.139702,897,TARGET
3DHST_20981,189.101486,62.245354,898,TARGET
3DHST_34978,189.389618,62.324001,899,TARGET
3DHST_9894,189.076721,62.192139,900,TARGET
3DHST_11598,189.002289,62.199738,901,TARGET
3DHST_21469,189.411575,62.247944,902,TARGET
3DHST_21931,189.123840,62.250347,904,TARGET
3DHST_18987,189.172501,62.235752,905,TARGET
3DHST_21181,189.182648,62.246452,906,TARGET
3DHST_8905,189.208588,62.187016,907,TARGET
3DHST_18973,189.124832,62.235645,908,TARGET
3DHST_21809,189.075851,62.249786,909,TARGET
3DHST_21974,189.239426,62.250481,910,TARGET
3DHST_24317,189.171234,62.261749,911,TARGET
