ID ra dec redshift Jmag
10219.0 189.23718262 62.19279861 2.0404 24.224488527754986
10227.0 189.16981506 62.19359589 2.3107 27.585925830626838
10239.0 189.36695862 62.19333267 2.2401 25.062731046395925
10249.0 189.28717041 62.19353485 2.2187 25.09369784405465
10261.0 189.05413818 62.19368744 2.001 25.917769047517538
10266.0 189.04402161 62.19367981 2.0511 25.76055180908879
10267.0 189.40737915 62.19367981 2.3441 25.359794746273614
10268.0 189.28553772 62.19273376 2.3808 24.66911059561511
10270.0 189.37397766 62.19376373 2.225 25.878368262171943
10282.0 189.15666199 62.19386673 2.3631 25.901981262598706
10285.0 188.9680481 62.19337463 2.304 24.41693843423808
10287.0 189.04721069 62.19377136 1.9182 26.321697364276563
10315.0 189.14208984 62.19387817 2.2988 25.93646161961398
10318.0 189.34959412 62.19356537 2.245 24.565359652534326
10327.0 189.34931946 62.1939888 2.1852 27.047035164679425
10360.0 189.25390625 62.19417953 1.9818 26.767256860770882
10362.0 189.13853455 62.19416809 1.9577 25.75867220007598
10367.0 189.06513977 62.19399643 1.9528 24.74520291579894
10369.0 188.93431091 62.19367218 1.9597 24.591127587745476
10382.0 189.04411316 62.19416428 2.2801 25.368769518128197
10395.0 189.18884277 62.19404221 2.3804 25.01701584171849
10396.0 189.14950562 62.19432068 2.2202 26.358819210062137
10407.0 189.30981445 62.19438171 2.3496 27.101758933279037
10418.0 189.15423584 62.19446945 2.236 24.878701280193365
10432.0 188.97406006 62.19430161 2.0809 26.016729439157615
10435.0 188.93286133 62.19421005 2.1146 25.83487565379871
10436.0 189.29759216 62.19453812 1.9589 26.512339589171894
10439.0 189.04443359 62.19441605 1.9189 24.147007419632928
10473.0 189.07653809 62.19417953 2.3979 23.461071688015345
10474.0 188.95141602 62.19425201 2.2442 24.64488712960564
10481.0 189.28701782 62.1946907 2.0954 26.1292107536816
10485.0 189.15307617 62.19462585 1.9381 25.08601984698892
10493.0 189.26167297 62.19430542 2.0088 24.115449762756466
10504.0 189.29730225 62.19480515 2.238 26.90714643165291
10509.0 188.95822144 62.19460297 1.9224 26.87078280457877
10564.0 189.0771637 62.19482422 2.3993 24.510873443989535
10573.0 189.1894989 62.19498062 2.1855 26.065587953184743
10576.0 189.20832825 62.19496918 1.9283 24.95356079133187
10592.0 189.27302551 62.19523621 2.2646 25.264473000023347
10596.0 189.32131958 62.19445801 2.2134 22.869364379407934
10611.0 189.07542419 62.19524765 2.4381 25.62396045555658
10620.0 189.26383972 62.1947937 2.0237 24.57882995286379
10626.0 189.0745697 62.19535446 2.3656 26.40320912964052
10640.0 189.29664612 62.19536209 2.2701 24.865192123628564
10645.0 189.34890747 62.19493866 2.1796 23.488409034253444
10649.0 189.20153809 62.19554138 1.9362 27.008385283032283
10665.0 189.30995178 62.19559479 2.3088 27.172156815553482
10679.0 189.1204071 62.19563675 2.0496 25.49072575555216
10695.0 189.30218506 62.19573593 2.004 26.207505384511812
10707.0 189.17709351 62.19580841 2.003 26.68636478485936
10732.0 189.27671814 62.19595718 2.2329 27.825439827840093
10734.0 188.92880249 62.19564819 2.4189 25.48966846381982
10740.0 189.37950134 62.19592285 2.4461 26.51759846300801
10750.0 189.21786499 62.19604874 2.1201 27.08830014811435
10756.0 189.30563354 62.19604874 2.1819 26.093256938904585
10764.0 189.33273315 62.19610977 1.9545 26.968665409533482
10766.0 189.1499939 62.19603729 1.9378 25.398135579544427
10771.0 189.30825806 62.19612885 1.9334 25.49383537888554
10776.0 189.04824829 62.19610214 2.4444 26.50985051921892
10798.0 189.24864197 62.19601059 1.9921 24.725631905716927
10799.0 189.39593506 62.19564438 2.4034 24.826199747911936
10835.0 189.30497742 62.1959877 2.414 24.53465832077055
10842.0 189.29614258 62.19616318 2.4125 24.413137498429872
10852.0 188.92201233 62.19620132 2.2188 25.43359829664006
10862.0 189.27479553 62.19658279 2.207 26.50623625775495
10866.0 189.30291748 62.19656754 2.1732 27.304946048699033
10874.0 189.23881531 62.1966629 2.3784 26.723691540121198
10912.0 189.38687134 62.19656372 2.0049 24.363025781506977
10918.0 189.03733826 62.19669724 1.9313 25.243755356799202
10920.0 189.32978821 62.19680786 1.962 27.090382810514487
10950.0 189.24458313 62.1969986 2.0929 26.782456246694746
10975.0 189.37313843 62.19704437 2.3311 28.21049286560672
10997.0 189.18927002 62.1969223 1.9407 24.67472869909766
11005.0 189.30967712 62.19701767 2.0948 25.70532466815563
11016.0 189.18809509 62.1973114 1.994 26.99099012123877
11035.0 189.1700592 62.19739914 2.3523 26.30221392864202
11053.0 189.17633057 62.19737244 2.0714 25.673326881186163
11060.0 189.28416443 62.19719696 2.2339 25.149705333130704
11064.0 189.04969788 62.19658661 2.1093 23.19372368527282
11078.0 189.21220398 62.19758224 1.9169 27.194214505077984
11082.0 189.3780365 62.19726944 2.1691 23.49816657742707
11094.0 189.03877258 62.19754028 2.1568 24.888160756373733
11106.0 189.25003052 62.19770432 1.9332 27.332043786191488
11114.0 189.36750793 62.19769287 2.3098 25.77165518913892
11118.0 189.36903381 62.19750214 2.232 24.769602509021833
11142.0 189.03341675 62.19774628 2.3533 24.95283284212273
11205.0 189.26416016 62.19814682 2.41 25.4966965712374
11216.0 189.28846741 62.19816971 2.2251 27.409925673358643
11218.0 189.3971405 62.1980896 2.4796 26.784757427963793
11231.0 189.28610229 62.19824219 2.1946 26.390591232556247
11232.0 189.27958679 62.19795227 2.3836 24.58148510691927
11233.0 189.28204346 62.19826126 2.0285 27.421175885491444
11239.0 189.21435547 62.19828415 2.3104 26.41661566073757
11243.0 189.23168945 62.19831848 2.0451 27.074419074545492
11262.0 189.15486145 62.19840622 2.4085 25.899989633672348
11270.0 189.39500427 62.1983757 2.0064 26.716967054554967
11271.0 189.39865112 62.19837952 2.4434 nan
11282.0 189.3303833 62.19851303 2.4624 27.02116288248304
11284.0 189.12336731 62.19839096 2.2354 25.111345883201423
11296.0 188.93457031 62.19829178 2.2561 26.368770543029218
11305.0 189.31011963 62.1985321 1.9018 25.658431166770665
11309.0 189.26399231 62.19829178 2.41 24.673924330854646
11326.0 189.1864624 62.19846344 2.4846 25.68381363998641
11333.0 188.9453125 62.19743347 2.014 24.043066886033245
11340.0 189.22621155 62.19864273 2.261 24.905836266622995
11361.0 189.40493774 62.19877625 2.4037 24.75972456228851
11392.0 189.40447998 62.19893265 2.3756 25.80607386036906
11401.0 189.00463867 62.19889069 2.2052 26.507280109492378
11429.0 189.22694397 62.19891357 2.261 24.59090410092769
11455.0 189.21574402 62.19939804 2.2691 25.92245654264304
11456.0 189.02175903 62.19927597 1.903 26.40107620713206
11461.0 189.23486328 62.19935608 2.3617 25.097361329141858
11469.0 189.27409363 62.19948959 2.214 26.420625919432666
11479.0 188.96780396 62.19889069 1.9687 23.446202473575482
11480.0 188.96310425 62.19927979 2.4011 27.99640496718991
11492.0 189.23292542 62.19955826 1.9116 26.641429276869694
11502.0 189.26094055 62.19919968 1.986 23.780034172176517
11521.0 189.40524292 62.19952774 2.1248 26.413258452688336
11531.0 188.96154785 62.19942474 2.088 25.787819300275913
11541.0 188.99304199 62.19879913 2.1341 23.970109405173996
11547.0 189.23197937 62.19973373 1.9764 26.67584439877635
11584.0 189.13040161 62.19983673 2.063 26.302069836245686
11587.0 189.22235107 62.19988632 1.9567 26.216689594184167
11603.0 189.3846283 62.19959259 2.229 24.21275243931651
11604.0 189.35646057 62.19990921 2.3498 26.920434353381797
11615.0 188.94390869 62.19924927 2.1845 23.350803609938563
11631.0 189.29170227 62.20000458 2.0904 26.10496954608612
11697.0 189.29307556 62.2004776 2.0422 26.828262616094555
11711.0 189.14434814 62.20053482 2.2687 26.603640110573572
11718.0 189.20610046 62.20051575 2.2427 25.814363186853864
11735.0 189.1436615 62.20014191 2.4913 25.196017887440057
11743.0 189.22131348 62.2002182 2.1242 24.322255519467205
11752.0 189.31065369 62.20067215 2.3431 25.910637377179153
11756.0 189.37553406 62.20069122 2.1372 26.62501025184286
11759.0 189.15583801 62.19986725 2.4871 23.912819586007647
11766.0 189.21936035 62.20070648 2.1355 25.693600278111425
11767.0 189.12020874 62.20076752 2.0275 26.716755934782828
11803.0 189.17878723 62.20096207 2.2648 26.09915720781085
11819.0 189.18887329 62.20098114 1.976 25.95802378417571
11832.0 189.34863281 62.20090866 2.0962 25.232412618791457
11834.0 189.30871582 62.20099258 2.1729 26.41007073400165
11838.0 189.31770325 62.20107269 2.2764 26.375455800699264
11846.0 189.39141846 62.20103455 2.2317 25.448544080664647
11871.0 189.23223877 62.20125961 2.168 26.5379520401201
11897.0 189.28034973 62.20094299 2.3 24.852322717267548
11898.0 189.04594421 62.20121765 2.474 25.15547834592163
11904.0 189.31634521 62.20140839 1.9089 26.40269526522165
11909.0 189.20783997 62.20148087 1.9437 27.14810157282408
11911.0 189.23309326 62.20134354 2.4037 24.98941158410133
11915.0 189.29368591 62.20146561 2.3582 25.83752588011676
11953.0 189.3710022 62.20143509 2.1783 24.827125275378055
11957.0 189.40092468 62.20088959 2.0198 23.73394037930335
11992.0 189.18814087 62.2015419 1.9425 24.740148787292448
12007.0 189.38510132 62.20156479 2.2846 24.836704405490657
12011.0 189.02871704 62.20182419 2.2822 26.162049624326276
12012.0 188.95500183 62.20168686 2.3827 26.309624385801833
12046.0 189.32252502 62.20184326 2.345 24.74237313141011
12063.0 189.36503601 62.20112991 1.9794 22.804040244129624
12066.0 189.31202698 62.2015686 2.2639 23.786548325722656
12067.0 189.16860962 62.20223236 2.1099 27.192904514776835
12070.0 189.31158447 62.20223236 2.4849 26.279152105181247
12074.0 189.37936401 62.20186996 2.2911 24.141478515490356
12082.0 189.11497498 62.20227051 2.341 26.099814776901965
12083.0 189.14849854 62.20214462 2.3523 24.70798271009414
12095.0 189.32539368 62.20233154 2.1948 25.922431150353674
12100.0 189.28778076 62.20238113 2.3072 26.06231918571547
12126.0 189.01881409 62.20241165 1.9348 26.1026288850549
12153.0 188.94436646 62.20161819 2.3452 23.85798455363328
12157.0 189.32148743 62.20191956 2.2764 23.608248945775518
12172.0 189.30995178 62.20265579 2.2487 25.56690563277656
12185.0 189.22666931 62.20288467 2.2264 26.509632451732443
12195.0 189.39233398 62.20280075 2.0225 25.104151818882862
12210.0 189.31253052 62.20215225 2.277 24.00376112465466
12220.0 189.35424805 62.20278931 2.3784 24.81460520075671
12247.0 189.17907715 62.20318985 2.3219 25.553464372646868
12261.0 189.08612061 62.2032814 2.4074 25.759240110872597
12266.0 189.16325378 62.20326233 2.1083 25.417929676151616
12283.0 189.07148743 62.20275497 2.1714 23.439630075145267
12286.0 189.33708191 62.20309448 2.2363 24.974568241783054
12290.0 189.13859558 62.20350266 2.2488 25.73502017521325
12309.0 189.30958557 62.20335007 2.2053 24.252758195242187
12314.0 189.04216003 62.20350647 2.4251 26.023369028785023
12318.0 189.2066803 62.20353317 1.9812 24.43608071640132
12338.0 189.34986877 62.2033577 1.9924 23.708331102252394
12345.0 189.36280823 62.20301819 2.2721 22.5543318104174
12350.0 189.19955444 62.2038269 1.9564 26.42614413205142
12354.0 189.33213806 62.20381546 2.1816 26.586092858011103
12386.0 189.37060547 62.2039299 2.2865 26.102179335864257
12387.0 189.01945496 62.20386124 1.9375 26.65246513722223
12392.0 189.27339172 62.20404434 2.4782 26.93382246170715
12397.0 189.26637268 62.20407867 2.1711 27.887285921441944
12427.0 189.41282654 62.20408249 2.0693 25.604423978855625
12428.0 188.96595764 62.20397186 1.9575 26.821674072334602
12431.0 189.32255554 62.20419312 2.3337 27.450963210771455
12435.0 189.13745117 62.20380783 1.954 23.841312725090102
12442.0 189.13154602 62.20422363 2.2272 25.680760615503335
12463.0 188.9539032 62.20391083 2.2366 25.350398676373892
12482.0 189.1806488 62.20443726 1.9492 27.497939058485986
12491.0 189.06762695 62.20439529 2.4262 26.12979457369851
12508.0 189.15583801 62.20456314 2.3812 27.012119666016783
12509.0 189.36279297 62.20351791 2.2931 23.1525533991261
12516.0 189.16101074 62.20455551 2.4383 26.519709165459975
12517.0 189.24757385 62.20417404 2.1704 25.224306322487568
12534.0 189.06652832 62.2045784 1.9324 26.028956546995186
12542.0 189.24824524 62.20404816 1.943 24.090547118547835
12543.0 189.28460693 62.20408249 2.3514 23.87626543304685
12551.0 189.40098572 62.20447922 2.1025 24.16956054042394
12557.0 189.41349792 62.20465851 2.1421 30.6722373719602
12583.0 189.07243347 62.20450974 1.9795 24.41269492142952
12604.0 189.30194092 62.20495224 1.9987 26.877126449888706
12613.0 189.24290466 62.20460892 1.9881 24.070806762978346
12616.0 189.05548096 62.20452118 2.236 23.747968525917585
12618.0 189.30462646 62.20502853 2.044 25.9329946569935
12622.0 188.94584656 62.2043457 2.0626 24.256528970298433
12631.0 189.38456726 62.20504379 2.1818 26.290069462390164
12644.0 189.35731506 62.2050972 2.0063 26.6071170604401
12646.0 189.32888794 62.20478058 2.3189 25.495068022338433
12655.0 189.18635559 62.20525742 2.1569 27.081263595910695
12674.0 189.21502686 62.20481873 2.1315 24.102451929268316
12691.0 189.05192566 62.20491791 2.3374 24.538839276632523
12693.0 189.14619446 62.2052002 2.292 25.603969394764093
12694.0 189.1804657 62.2050972 2.1508 24.599053796342844
12745.0 189.18592834 62.20569229 2.319 26.95366123695868
12755.0 189.20700073 62.20547867 2.3432 24.857261775968333
12764.0 189.05587769 62.20518112 2.444 24.02081011690676
12773.0 189.34490967 62.20579529 2.051 25.906375748683402
12776.0 189.00164795 62.20568085 2.0341 27.00893771512701
12785.0 188.93232727 62.2052536 2.2767 23.650929925179135
12820.0 189.11123657 62.20599365 1.9185 26.419260768889966
12822.0 189.2495575 62.20598221 2.3233 26.12458204872455
12833.0 189.38510132 62.20598602 2.449 25.606889622445074
12837.0 188.93759155 62.20584488 2.0877 25.819940177053187
12844.0 189.33428955 62.20610428 1.9401 26.170855731563467
12851.0 189.3218689 62.20573807 2.088 24.587111846519836
12853.0 189.02561951 62.20607376 2.3678 26.842034606465738
12874.0 189.36936951 62.2061615 2.1192 26.028228541466476
12875.0 189.07711792 62.20611572 2.3172 24.90136555259566
12881.0 188.94671631 62.20606232 2.3074 25.245863886867788
12894.0 189.30502319 62.20643997 2.1997 25.89304756267711
12898.0 189.22132874 62.20646286 2.161 27.509322957231255
12907.0 189.22154236 62.20649338 2.1952 27.15986412612236
12909.0 189.33766174 62.2064209 2.1193 25.963732452365917
12915.0 189.40107727 62.20643234 1.9516 26.713962466465834
12941.0 189.00860596 62.20625687 1.9322 24.501915173657746
12948.0 189.05648804 62.20599747 2.4392 23.12960748784042
12949.0 189.09825134 62.20666504 2.4275 26.855743579058355
12962.0 189.05307007 62.20649338 2.4497 25.362793266445188
12970.0 189.11022949 62.20675278 2.1708 27.52485248901755
12974.0 189.12722778 62.20678329 1.9463 27.90249969144387
12977.0 189.0761261 62.2061615 2.438 23.784278097598584
12980.0 189.30682373 62.20611954 2.2697 23.811766558352243
12984.0 189.10401917 62.20655823 2.222 24.430283238465815
13003.0 189.31111145 62.20650864 2.2155 24.07459658330805
13006.0 189.05000305 62.20607758 2.3407 23.493927537906135
13015.0 189.40206909 62.20685196 2.1819 26.514702930763576
13053.0 189.31442261 62.20669556 2.1681 25.118890736284122
13055.0 189.2442627 62.20713425 2.1287 26.64527661071425
13068.0 189.25918579 62.20697403 2.341 25.897480408674028
13072.0 188.98872375 62.20701218 2.1613 26.354765759883488
13077.0 188.98937988 62.20702362 2.3771 26.897504284461707
13078.0 189.27041626 62.20722961 1.9911 26.385017045530883
13087.0 189.05351257 62.2070694 2.2859 25.2136529087838
13088.0 189.33355713 62.20634842 2.4601 22.988697345106594
13105.0 189.40924072 62.20725632 2.453 26.255016664855745
13118.0 189.31373596 62.20741272 2.3995 27.159229331860466
13122.0 189.35482788 62.20662308 2.0532 24.18211371897642
13125.0 189.31056213 62.20707321 2.4349 25.195796814197656
13128.0 189.36705017 62.20711517 2.234 24.598978749776045
13129.0 188.9757843 62.20724487 1.9881 27.05709700068488
13137.0 189.31130981 62.20683289 2.4484 24.95626888380681
13145.0 189.40034485 62.20663071 2.4645 23.723302422419476
13148.0 189.25032043 62.20703506 2.05 23.119129692761035
13159.0 189.30148315 62.20762634 2.3149 27.12641333414208
13161.0 189.37513733 62.20756149 2.3202 27.40404577133076
13163.0 189.03140259 62.20746994 2.3079 25.919464344374838
13165.0 188.96418762 62.20740891 1.9876 27.26609560608678
13171.0 189.2775116 62.20708466 2.4435 23.92913647953779
13207.0 188.9352417 62.2074852 2.0148 25.493647181529983
13210.0 189.22599792 62.20779037 2.0974 27.381520744498893
13212.0 189.23097229 62.20775986 1.929 25.976707789267284
13214.0 189.21609497 62.2071228 1.9717 24.12982225230028
13238.0 189.4163208 62.20785522 2.2927 26.61381649853547
13249.0 188.97106934 62.20743561 2.4424 24.237481906226204
13264.0 189.03501892 62.20797729 1.9936 27.860611703576836
13267.0 189.33740234 62.20809174 1.9654 27.225378948109736
13356.0 189.14215088 62.20848465 2.451 27.108551410488566
13362.0 189.17481995 62.20853043 2.1592 26.63431320964468
13365.0 189.35263062 62.20842743 2.4726 26.15158826063465
13378.0 189.40922546 62.20772552 2.0284 22.9628001844673
13385.0 189.40441895 62.20855713 2.1565 26.785150800470532
13404.0 189.17379761 62.20863724 2.2508 25.229900567706544
13413.0 189.30355835 62.20872498 2.1898 25.551297377972173
13419.0 189.39543152 62.20874023 2.0762 26.105811015728918
13423.0 189.02664185 62.20806122 2.081 22.761485076005506
13434.0 189.30319214 62.20864105 2.4541 25.053521682949814
13448.0 189.13821411 62.20903778 1.9295 26.721410079277096
13475.0 189.12693787 62.20903778 2.3685 25.313418630078793
13478.0 189.34170532 62.20909882 2.473 26.750197174174517
13480.0 189.10011292 62.20889664 2.4302 24.540473512254664
13487.0 189.36582947 62.2090683 1.992 25.258147232456505
13489.0 189.12228394 62.20901871 2.1246 25.658072824846446
13500.0 189.34544373 62.20923615 2.2402 26.217122536559486
13504.0 189.30967712 62.20869064 2.0135 24.676419814611066
13523.0 189.17672729 62.20903397 1.9612 24.053551059710564
13539.0 189.08853149 62.20903397 2.2127 24.203693894646857
13542.0 189.24517822 62.20950699 2.1021 27.415536207894423
13559.0 189.21366882 62.20939255 1.9333 24.50383841157021
13605.0 189.02311707 62.20969772 1.9851 25.570443579422808
13612.0 189.0131073 62.20936203 2.0823 24.73036463115785
13613.0 189.21867371 62.2098732 2.4635 27.104093769761874
13634.0 189.40060425 62.20977783 2.3431 25.343762181160265
13639.0 189.25788879 62.20964432 2.418 24.183136551086694
13644.0 189.31494141 62.20993042 2.3683 25.93407208172514
13659.0 189.13764954 62.20997238 2.2195 25.18269120413421
13670.0 189.42430115 62.20999527 2.1439 26.94113036022852
13677.0 189.2182312 62.21014786 1.964 26.978560727631063
13689.0 189.06933594 62.21001816 2.022 26.354538911074343
13706.0 189.24205017 62.21030426 2.0575 27.15590273744311
13709.0 189.14819336 62.21026993 2.4207 27.57329616176636
13721.0 189.12298584 62.21030045 2.1124 26.96859885507214
13744.0 189.37149048 62.21038818 2.4607 26.490697728433275
13760.0 189.14234924 62.21006012 2.1421 24.602812753860007
13761.0 189.26242065 62.21031952 1.9999 25.800590160148335
13783.0 189.4183197 62.210289 2.1335 24.97043976101423
13811.0 189.13056946 62.21073532 2.0754 26.456819115931708
13822.0 189.20649719 62.21002579 1.936 23.544131264789105
13827.0 189.42556763 62.21042252 2.1127 25.28388599669067
13840.0 189.40057373 62.21066666 2.3447 24.763472842419656
13889.0 189.1930542 62.2110939 2.1578 27.26129203542615
13894.0 189.31169128 62.21108627 2.0534 26.60278448898533
13912.0 189.32307434 62.2111702 1.9197 27.555736702948955
13917.0 188.96017456 62.21094894 1.9609 27.119432070404645
13925.0 189.18032837 62.21079636 2.442 23.985951192891616
13944.0 189.13722229 62.21098328 2.0638 24.95877467094793
13954.0 189.0249939 62.21104431 2.2774 25.69152502683987
13972.0 189.307724 62.21144104 2.3932 26.312893802700447
13991.0 189.24353027 62.21152878 2.4001 27.399780391325297
13993.0 189.03439331 62.21147537 1.9641 25.984288486095473
13996.0 189.26014709 62.21158981 2.0259 26.941454857736765
13997.0 189.34190369 62.21158218 2.1331 26.251779154423417
14005.0 188.96832275 62.21138382 1.9118 25.644975297899293
14006.0 189.34344482 62.2116127 2.2633 25.25110530686585
14018.0 189.18164062 62.2117157 2.2464 26.101879739779367
14028.0 189.20977783 62.21180725 1.9309 26.65495501632278
14033.0 189.37806702 62.21175385 2.1761 26.436735180824204
14053.0 188.9962616 62.21170425 2.1104 26.310640483129685
14059.0 189.39575195 62.21187973 2.2616 23.20688503777943
14081.0 189.199646 62.21201324 2.41 26.251985515841568
14086.0 189.34988403 62.2119751 2.4931 26.816397164217967
14095.0 189.34393311 62.21184158 2.4297 24.807580119505204
14135.0 189.34277344 62.21220398 2.1399 25.981979208042116
14163.0 189.19255066 62.21231461 2.0165 26.68996300490928
14165.0 189.34381104 62.21228027 2.2733 26.608596948212803
14173.0 189.18824768 62.21235275 2.4847 26.25425808388914
14183.0 189.30024719 62.21239853 2.186 27.30958265163767
14194.0 189.32371521 62.21240616 2.3592 26.69548629035615
14196.0 189.20666504 62.21242905 2.2095 25.704244126771755
14198.0 188.9841156 62.21225357 2.3303 26.6509739459361
14200.0 189.37963867 62.21240234 2.0239 25.61797810481724
14218.0 189.38975525 62.2119751 2.1645 23.81471440847408
14245.0 189.4158783 62.21255112 2.1073 26.693366569466907
14253.0 189.39442444 62.21215057 2.0772 23.97027761901038
14277.0 189.17440796 62.21212006 2.3704 24.230725191487984
14283.0 189.26083374 62.21222687 2.4201 23.547687560810953
14290.0 189.34555054 62.21277237 2.2833 25.881591482851245
14305.0 189.36198425 62.21274948 2.1895 25.163312092396318
14322.0 189.27793884 62.2123909 1.9644 23.681376389218542
14369.0 189.23226929 62.21319962 2.1884 28.083466031139192
14383.0 189.42311096 62.21250153 1.9546 23.383623115899148
14398.0 189.40797424 62.21316147 2.4612 25.586927941949025
14410.0 189.31660461 62.21333694 2.328 26.52019344656414
14421.0 189.26165771 62.21343994 1.9083 27.432645930102428
14423.0 189.00248718 62.21303177 2.0811 24.76767231081612
14453.0 189.39509583 62.21303558 2.1218 23.905306635946413
14483.0 189.11399841 62.21371078 1.9298 26.680275045878645
14543.0 189.23658752 62.21399307 2.2142 27.800397360033593
14552.0 189.13102722 62.21399307 2.3426 26.037759139656377
14567.0 189.13067627 62.21409988 1.9623 26.940676226587808
14608.0 189.19299316 62.21414185 2.0436 25.097254450731636
14612.0 188.9901123 62.21409607 1.9322 25.51912585258441
14614.0 189.37405396 62.21421432 2.4309 25.856619259124443
14622.0 189.3144989 62.21437454 2.1696 26.67721749329545
14641.0 189.0355072 62.21374893 1.9821 24.23796614151473
14654.0 189.12103271 62.21442795 2.1287 24.987907347654225
14657.0 189.162323 62.21430588 2.3434 25.510595317058343
14678.0 189.25231934 62.21465302 2.143 28.253465658072038
14684.0 189.11520386 62.21462631 2.2323 26.770412831460902
14688.0 189.02806091 62.21439362 2.3004 24.542965121856586
14689.0 189.21768188 62.21450424 2.1648 25.381361417089785
14710.0 189.0302124 62.2143631 2.0259 25.26709419578976
14717.0 189.3629303 62.2144928 2.4211 25.401603460790597
14733.0 189.17518616 62.21461868 2.4319 25.399766143970673
14741.0 189.16859436 62.21490097 1.9328 26.824584426848265
14754.0 189.13311768 62.21440125 2.441 23.357575623243232
14764.0 189.07698059 62.21479416 2.3184 25.221133913513466
14766.0 189.40466309 62.21493912 2.4015 27.41312814213378
14797.0 189.08908081 62.21467972 2.087 23.140696567667526
14811.0 189.18994141 62.21519852 1.9647 26.180764171312976
14825.0 189.38491821 62.21501541 2.3021 25.25827118359279
14880.0 189.38571167 62.21499634 2.4636 24.154207452864757
14892.0 189.37399292 62.21554565 2.1889 26.579329287078917
14899.0 189.40637207 62.21552658 1.9404 26.770579189571205
14940.0 189.443573 62.21574783 2.2971 26.422717122488493
14946.0 189.36798096 62.21591568 2.0231 23.913697496835567
14972.0 189.4233551 62.21596527 1.9998 25.88946993102269
14976.0 189.30488586 62.21609879 2.1575 26.42586149865017
14977.0 189.11497498 62.21606827 2.0869 26.465912507003612
14986.0 188.95411682 62.21533966 2.0962 24.668310377267595
14988.0 189.12095642 62.21601105 1.9659 25.61498967997342
15000.0 189.26005554 62.2161026 2.259 26.249134325207287
15007.0 189.29438782 62.21566391 1.926 23.432430718070048
15015.0 189.19299316 62.21622849 2.2199 27.035578166415966
15028.0 189.42346191 62.21617508 2.1723 26.488343247815695
15071.0 189.28675842 62.21651077 2.2636 25.765067404989892
15086.0 189.14050293 62.21644211 2.2442 25.368693277426754
15093.0 189.25706482 62.2165947 1.9803 26.589889552042766
15096.0 189.41906738 62.2159462 2.2822 22.983210685890644
15109.0 189.28652954 62.21607971 2.2678 23.157754397948807
15119.0 189.31588745 62.2166481 2.0612 25.261540333271487
15121.0 189.15724182 62.21666718 2.2828 25.822530992474913
15130.0 189.29486084 62.2166214 2.1544 25.269735654240844
15135.0 189.14797974 62.21664429 2.4702 25.638172576903372
15141.0 189.02398682 62.21635818 2.1913 24.895827583810973
15142.0 189.04698181 62.21657562 1.9627 25.33537532510366
15169.0 189.31874084 62.21696854 1.916 26.33494518935616
15173.0 189.30232239 62.21699524 1.9293 27.33157882271183
15180.0 189.12213135 62.216465 1.914 24.633362316647567
15181.0 189.39735413 62.21635056 2.1203 23.92735625208438
15182.0 189.33015442 62.21668243 1.998 24.725800576869165
15186.0 189.33084106 62.21675491 2.4665 24.50253298582267
15190.0 188.96028137 62.21685028 1.9912 27.36308445540252
15196.0 189.14024353 62.21712494 2.4112 26.802944579118282
15203.0 189.21336365 62.2171669 1.9396 25.55348244911935
15205.0 189.35296631 62.21694183 1.9371 25.51224734129699
15208.0 189.33233643 62.21715546 2.2335 26.061770535112952
15221.0 189.02023315 62.21712112 2.0365 26.940222282819313
15225.0 189.34033203 62.21722412 2.3905 26.284065506884577
15228.0 189.3299408 62.2169838 1.998 24.850996800593116
15230.0 189.31980896 62.21712494 2.4969 25.119799652074438
15267.0 189.31590271 62.21744537 1.9397 26.745093183816593
15276.0 189.04428101 62.21739197 2.4784 nan
15281.0 189.30606079 62.21699524 2.0211 24.76732173405984
15295.0 189.25837708 62.21762848 2.0622 27.220667858472254
15334.0 188.95127869 62.21744537 2.2384 24.138380835201485
15337.0 189.15875244 62.21787643 2.3271 27.992535771662478
15351.0 188.96740723 62.21731567 2.4017 24.424133193956308
15371.0 189.30761719 62.21780014 2.3842 24.526063686156878
15383.0 189.33039856 62.21812439 2.4066 27.95443526596511
15390.0 189.09645081 62.21815491 2.4743 26.86320695394193
15392.0 189.40632629 62.21796036 1.9854 25.343747279789792
15399.0 189.31484985 62.21793747 1.9393 25.437863818895828
15414.0 189.41862488 62.21803284 2.3661 24.840166189592406
15427.0 189.15364075 62.21844864 2.0107 26.82254635984417
15429.0 189.36347961 62.21840668 2.3473 27.175211606238946
15440.0 189.25308228 62.21853638 2.1017 26.356733770832506
15448.0 189.31509399 62.2183075 2.1643 24.984798043209764
15450.0 189.31390381 62.21832275 2.2962 24.363750652706543
15466.0 189.36965942 62.21849442 2.4857 26.028172561254824
15474.0 189.17570496 62.21809006 1.9838 24.03028022169043
15485.0 189.14755249 62.21846008 2.4059 25.516257419677185
15486.0 189.08120728 62.2187233 2.3386 26.760148094332003
15492.0 188.97808838 62.21851349 2.2316 24.943516714946345
15495.0 189.18664551 62.21868134 2.4407 25.23704895313422
15509.0 189.17199707 62.2183876 2.0877 24.320395983658752
15534.0 189.27668762 62.21870422 2.4179 25.318880880527466
15539.0 189.22033691 62.21906281 2.3167 25.52044016545393
15542.0 188.97953796 62.21865845 2.1576 24.372669824499717
15551.0 189.28004456 62.21908188 2.3906 26.599368729515824
15552.0 189.36343384 62.21905136 1.9257 26.612856901314704
